# Population by region and gSSP SSP in future periods
scenario,GCAM_region_ID,year,value
gSSP2,2,2059,576291.2513156934
gSSP2,2,2060,581205.5285458755
gSSP2,2,2061,585591.5813589627
gSSP2,2,2062,589977.6341720499
gSSP2,2,2063,594363.686985137
gSSP2,2,2064,598749.7397982243
gSSP2,2,2065,603135.7926113115
gSSP2,2,2066,607002.9430870066
gSSP2,2,2067,610870.0935627016
gSSP2,2,2068,614737.2440383966
gSSP2,2,2069,618604.3945140918
gSSP2,2,2070,622471.5449897868
gSSP2,2,2071,625817.4445134741
gSSP2,2,2072,629163.3440371614
gSSP2,2,2073,632509.2435608489
gSSP2,2,2074,635855.1430845362
gSSP2,2,2075,639201.0426082235
gSSP2,2,2076,641976.3413061593
gSSP2,2,2077,644751.6400040952
gSSP2,2,2078,647526.9387020309
gSSP2,2,2079,650302.2373999668
gSSP2,2,2080,653077.5360979026
gSSP2,2,2081,655285.9736475738
gSSP2,2,2082,657494.411197245
gSSP2,2,2083,659702.8487469163
gSSP2,2,2084,661911.2862965876
gSSP2,2,2085,664119.7238462587
gSSP2,2,2086,665758.6389058183
gSSP2,2,2087,667397.553965378
gSSP2,2,2088,669036.4690249376
gSSP2,2,2089,670675.3840844972
gSSP2,2,2090,672314.299144057
gSSP2,2,2091,673456.2591648242
gSSP2,2,2092,674598.2191855913
gSSP2,2,2093,675740.1792063585
gSSP2,2,2094,676882.1392271258
gSSP2,2,2095,678024.099247893
gSSP2,2,2096,678683.8588689583
gSSP2,2,2097,679343.6184900238
gSSP2,2,2098,680003.3781110891
gSSP2,2,2099,680663.1377321546
gSSP2,2,2100,681322.89735322
gSSP2,3,2016,187327.15962408273
gSSP2,3,2017,189695.6642481655
gSSP2,3,2018,192064.1688722483
gSSP2,3,2019,194432.67349633103
gSSP2,3,2020,196801.1781204138
gSSP2,3,2021,198937.0169573834
gSSP2,3,2022,201072.85579435297
gSSP2,3,2023,203208.69463132255
gSSP2,3,2024,205344.53346829215
gSSP2,3,2025,207480.37230526176
gSSP2,3,2026,209354.79251289697
gSSP2,3,2027,211229.21272053223
gSSP2,3,2028,213103.63292816747
gSSP2,3,2029,214978.05313580274
gSSP2,3,2030,216852.473343438
gSSP2,3,2031,218509.11387666545
gSSP2,3,2032,220165.75440989295
gSSP2,3,2033,221822.39494312048
gSSP2,3,2034,223479.03547634796
gSSP2,3,2035,225135.67600957546
gSSP2,3,2036,226603.8791235876
gSSP2,3,2037,228072.08223759977
gSSP2,3,2038,229540.2853516119
gSSP2,3,2039,231008.48846562408
gSSP2,3,2040,232476.6915796362
gSSP2,3,2041,233737.56831798446
gSSP2,3,2042,234998.44505633274
gSSP2,3,2043,236259.32179468102
gSSP2,3,2044,237520.19853302927
gSSP2,3,2045,238781.07527137754
gSSP2,3,2046,239771.02817852143
gSSP2,3,2047,240760.98108566532
gSSP2,3,2048,241750.93399280918
gSSP2,3,2049,242740.88689995307
gSSP2,3,2050,243730.8398070969
gSSP2,3,2051,244456.0916534492
gSSP2,3,2052,245181.34349980144
gSSP2,3,2053,245906.59534615368
gSSP2,3,2054,246631.84719250593
gSSP2,3,2055,247357.0990388582
gSSP2,3,2056,247820.98224545602
gSSP2,3,2057,248284.86545205378
gSSP2,3,2058,248748.7486586516
gSSP2,3,2059,249212.63186524942
gSSP2,3,2060,249676.51507184724
gSSP2,3,2061,249910.7466893385
gSSP2,3,2062,250144.97830682978
gSSP2,3,2063,250379.2099243211
gSSP2,3,2064,250613.4415418124
gSSP2,3,2065,250847.67315930367
gSSP2,3,2066,250856.71155457824
gSSP2,3,2067,250865.74994985285
gSSP2,3,2068,250874.7883451274
gSSP2,3,2069,250883.82674040203
gSSP2,3,2070,250892.8651356766
gSSP2,3,2071,250708.29344046448
gSSP2,3,2072,250523.72174525235
gSSP2,3,2073,250339.15005004028
gSSP2,3,2074,250154.57835482815
gSSP2,3,2075,249970.00665961605
gSSP2,3,2076,249651.421826456
gSSP2,3,2077,249332.83699329593
gSSP2,3,2078,249014.2521601359
gSSP2,3,2079,248695.6673269758
gSSP2,3,2080,248377.08249381575
gSSP2,3,2081,247954.82611153068
gSSP2,3,2082,247532.56972924562
gSSP2,3,2083,247110.31334696047
gSSP2,3,2084,246688.0569646754
gSSP2,3,2085,246265.80058239034
gSSP2,3,2086,245774.89782908445
gSSP2,3,2087,245283.99507577854
gSSP2,3,2088,244793.09232247257
gSSP2,3,2089,244302.18956916672
gSSP2,3,2090,243811.28681586077
gSSP2,3,2091,243241.96865405294
gSSP2,3,2092,242672.6504922451
gSSP2,3,2093,242103.33233043723
gSSP2,3,2094,241534.01416862936
gSSP2,3,2095,240964.69600682153
gSSP2,3,2096,240337.50915517297
gSSP2,3,2097,239710.32230352444
gSSP2,3,2098,239083.1354518759
gSSP2,3,2099,238455.94860022736
gSSP2,3,2100,237828.7617485788
gSSP2,4,2016,164319.66537196498
gSSP2,4,2017,168192.33674392995
gSSP2,4,2018,172065.00811589492
gSSP2,4,2019,175937.6794878599
gSSP2,4,2020,179810.35085982486
gSSP2,4,2021,183792.15200905773
gSSP2,4,2022,187773.9531582906
gSSP2,4,2023,191755.75430752346
gSSP2,4,2024,195737.55545675635
gSSP2,4,2025,199719.35660598922
gSSP2,4,2026,203757.4513031833
gSSP2,4,2027,207795.5460003774
gSSP2,4,2028,211833.6406975715
gSSP2,4,2029,215871.7353947656
gSSP2,4,2030,219909.83009195965
gSSP2,4,2031,223941.33721813423
gSSP2,4,2032,227972.84434430872
gSSP2,4,2033,232004.35147048323
gSSP2,4,2034,236035.85859665778
gSSP2,4,2035,240067.3657228323
gSSP2,4,2036,244055.0057813281
gSSP2,4,2037,248042.64583982393
gSSP2,4,2038,252030.2858983197
gSSP2,4,2039,256017.92595681554
gSSP2,4,2040,260005.5660153113
gSSP2,4,2041,263821.83272606647
gSSP2,4,2042,267638.09943682153
gSSP2,4,2043,271454.36614757666
gSSP2,4,2044,275270.6328583317
gSSP2,4,2045,279086.89956908685
gSSP2,4,2046,282712.29454036994
gSSP2,4,2047,286337.689511653
gSSP2,4,2048,289963.0844829361
gSSP2,4,2049,293588.4794542191
gSSP2,4,2050,297213.8744255022
gSSP2,4,2051,300556.8167094974
gSSP2,4,2052,303899.75899349264
gSSP2,4,2053,307242.7012774878
gSSP2,4,2054,310585.643561483
gSSP2,4,2055,313928.5858454782
gSSP2,4,2056,316988.0954883123
gSSP2,4,2057,320047.60513114644
gSSP2,4,2058,323107.1147739806
gSSP2,4,2059,326166.62441681465
gSSP2,4,2060,329226.1340596488
gSSP2,4,2061,332031.7512565036
gSSP2,4,2062,334837.36845335836
gSSP2,4,2063,337642.98565021314
gSSP2,4,2064,340448.60284706793
gSSP2,4,2065,343254.2200439227
gSSP2,4,2066,345794.9609367803
gSSP2,4,2067,348335.7018296379
gSSP2,4,2068,350876.44272249547
gSSP2,4,2069,353417.1836153531
gSSP2,4,2070,355957.9245082107
gSSP2,4,2071,358186.1897589783
gSSP2,4,2072,360414.4550097459
gSSP2,4,2073,362642.7202605135
gSSP2,4,2074,364870.9855112811
gSSP2,4,2075,367099.2507620487
gSSP2,4,2076,369056.4940276333
gSSP2,4,2077,371013.7372932178
gSSP2,4,2078,372970.9805588023
gSSP2,4,2079,374928.22382438683
gSSP2,4,2080,376885.4670899714
gSSP2,4,2081,378572.16125087073
gSSP2,4,2082,380258.8554117701
gSSP2,4,2083,381945.54957266944
gSSP2,4,2084,383632.2437335688
gSSP2,4,2085,385318.9378944682
gSSP2,4,2086,386673.63055723737
gSSP2,4,2087,388028.32322000654
gSSP2,4,2088,389383.0158827757
gSSP2,4,2089,390737.70854554494
gSSP2,4,2090,392092.4012083141
gSSP2,4,2091,393128.1820005156
gSSP2,4,2092,394163.96279271704
gSSP2,4,2093,395199.7435849185
gSSP2,4,2094,396235.52437712
gSSP2,4,2095,397271.30516932154
gSSP2,4,2096,397998.8320079522
gSSP2,4,2097,398726.3588465829
gSSP2,4,2098,399453.8856852136
gSSP2,4,2099,400181.41252384434
gSSP2,4,2100,400908.93936247507
gSSP2,5,2016,489917.5031309598
gSSP2,5,2017,501804.40026191965
gSSP2,5,2018,513691.29739287944
gSSP2,5,2019,525578.1945238393
gSSP2,5,2020,537465.0916547991
gSSP2,5,2021,549921.6728869762
gSSP2,5,2022,562378.2541191533
gSSP2,5,2023,574834.8353513302
gSSP2,5,2024,587291.4165835073
gSSP2,5,2025,599747.9978156843
gSSP2,5,2026,612621.5474397987
gSSP2,5,2027,625495.0970639131
gSSP2,5,2028,638368.6466880274
gSSP2,5,2029,651242.1963121417
gSSP2,5,2030,664115.7459362561
gSSP2,5,2031,677254.1033270695
gSSP2,5,2032,690392.460717883
gSSP2,5,2033,703530.8181086964
gSSP2,5,2034,716669.1754995099
gSSP2,5,2035,729807.5328903232
gSSP2,5,2036,742971.8034578379
gSSP2,5,2037,756136.0740253526
gSSP2,5,2038,769300.3445928673
gSSP2,5,2039,782464.615160382
gSSP2,5,2040,795628.8857278968
gSSP2,5,2041,808622.8170208591
gSSP2,5,2042,821616.7483138215
gSSP2,5,2043,834610.6796067839
gSSP2,5,2044,847604.6108997462
gSSP2,5,2045,860598.5421927086
gSSP2,5,2046,873294.0018800538
gSSP2,5,2047,885989.461567399
gSSP2,5,2048,898684.921254744
gSSP2,5,2049,911380.3809420894
gSSP2,5,2050,924075.8406294346
gSSP2,5,2051,935783.9934918407
gSSP2,5,2052,947492.1463542469
gSSP2,5,2053,959200.2992166531
gSSP2,5,2054,970908.4520790593
gSSP2,5,2055,982616.6049414655
gSSP2,5,2056,993378.9461069884
gSSP2,5,2057,1004141.2872725113
gSSP2,5,2058,1014903.6284380341
gSSP2,5,2059,1025665.969603557
gSSP2,5,2060,1036428.31076908
gSSP2,5,2061,1046497.4716330117
gSSP2,5,2062,1056566.6324969435
gSSP2,5,2063,1066635.7933608755
gSSP2,5,2064,1076704.9542248072
gSSP2,5,2065,1086774.115088739
gSSP2,5,2066,1096038.861950651
gSSP2,5,2067,1105303.6088125634
gSSP2,5,2068,1114568.3556744754
gSSP2,5,2069,1123833.1025363875
gSSP2,5,2070,1133097.8493982998
gSSP2,5,2071,1141438.1136026632
gSSP2,5,2072,1149778.3778070265
gSSP2,5,2073,1158118.6420113898
gSSP2,5,2074,1166458.9062157534
gSSP2,5,2075,1174799.1704201167
gSSP2,5,2076,1182163.7451327702
gSSP2,5,2077,1189528.3198454236
gSSP2,5,2078,1196892.894558077
gSSP2,5,2079,1204257.4692707304
gSSP2,5,2080,1211622.0439833838
gSSP2,5,2081,1217927.7720084705
gSSP2,5,2082,1224233.5000335574
gSSP2,5,2083,1230539.2280586443
gSSP2,5,2084,1236844.9560837313
gSSP2,5,2085,1243150.6841088182
gSSP2,5,2086,1248429.8046057064
gSSP2,5,2087,1253708.9251025948
gSSP2,5,2088,1258988.045599483
gSSP2,5,2089,1264267.1660963711
gSSP2,5,2090,1269546.2865932593
gSSP2,5,2091,1273920.3676391258
gSSP2,5,2092,1278294.448684992
gSSP2,5,2093,1282668.5297308583
gSSP2,5,2094,1287042.6107767248
gSSP2,5,2095,1291416.691822591
gSSP2,5,2096,1294968.2773843156
gSSP2,5,2097,1298519.86294604
gSSP2,5,2098,1302071.4485077646
gSSP2,5,2099,1305623.034069489
gSSP2,5,2100,1309174.6196312136
gSSP2,6,2016,28961.400784857935
gSSP2,6,2017,29375.767569715867
gSSP2,6,2018,29790.134354573802
gSSP2,6,2019,30204.501139431737
gSSP2,6,2020,30618.86792428967
gSSP2,6,2021,31027.664926908743
gSSP2,6,2022,31436.461929527828
gSSP2,6,2023,31845.258932146906
gSSP2,6,2024,32254.05593476599
gSSP2,6,2025,32662.852937385072
gSSP2,6,2026,33048.52990699515
gSSP2,6,2027,33434.20687660524
gSSP2,6,2028,33819.88384621532
gSSP2,6,2029,34205.56081582541
gSSP2,6,2030,34591.23778543549
gSSP2,6,2031,34957.75158579963
gSSP2,6,2032,35324.26538616377
gSSP2,6,2033,35690.77918652791
gSSP2,6,2034,36057.29298689205
gSSP2,6,2035,36423.80678725618
gSSP2,6,2036,36781.44800658465
gSSP2,6,2037,37139.08922591312
gSSP2,6,2038,37496.730445241585
gSSP2,6,2039,37854.371664570055
gSSP2,6,2040,38212.01288389852
gSSP2,6,2041,38563.07894337223
gSSP2,6,2042,38914.14500284594
gSSP2,6,2043,39265.211062319635
gSSP2,6,2044,39616.27712179335
gSSP2,6,2045,39967.343181267046
gSSP2,6,2046,40307.27371073383
gSSP2,6,2047,40647.20424020064
gSSP2,6,2048,40987.13476966744
gSSP2,6,2049,41327.065299134236
gSSP2,6,2050,41666.99582860104
gSSP2,6,2051,41989.72878889968
gSSP2,6,2052,42312.46174919832
gSSP2,6,2053,42635.194709496966
gSSP2,6,2054,42957.92766979561
gSSP2,6,2055,43280.66063009425
gSSP2,6,2056,43581.40523173012
gSSP2,6,2057,43882.149833365984
gSSP2,6,2058,44182.89443500184
gSSP2,6,2059,44483.639036637716
gSSP2,6,2060,44784.383638273575
gSSP2,6,2061,45041.24866259076
gSSP2,6,2062,45298.11368690795
gSSP2,6,2063,45554.978711225136
gSSP2,6,2064,45811.84373554233
gSSP2,6,2065,46068.70875985951
gSSP2,6,2066,46283.86895029879
gSSP2,6,2067,46499.02914073807
gSSP2,6,2068,46714.189331177346
gSSP2,6,2069,46929.34952161661
gSSP2,6,2070,47144.50971205589
gSSP2,6,2071,47318.893503755804
gSSP2,6,2072,47493.277295455715
gSSP2,6,2073,47667.66108715562
gSSP2,6,2074,47842.04487885553
gSSP2,6,2075,48016.42867055544
gSSP2,6,2076,48146.5629319779
gSSP2,6,2077,48276.697193400345
gSSP2,6,2078,48406.83145482281
gSSP2,6,2079,48536.965716245264
gSSP2,6,2080,48667.09997766772
gSSP2,6,2081,48750.03670442453
gSSP2,6,2082,48832.973431181344
gSSP2,6,2083,48915.91015793816
gSSP2,6,2084,48998.846884694976
gSSP2,6,2085,49081.783611451785
gSSP2,6,2086,49112.014547888306
gSSP2,6,2087,49142.24548432482
gSSP2,6,2088,49172.47642076133
gSSP2,6,2089,49202.70735719785
gSSP2,6,2090,49232.93829363436
gSSP2,6,2091,49206.99744866707
gSSP2,6,2092,49181.05660369978
gSSP2,6,2093,49155.1157587325
gSSP2,6,2094,49129.174913765215
gSSP2,6,2095,49103.23406879792
gSSP2,6,2096,49027.635513244946
gSSP2,6,2097,48952.03695769198
gSSP2,6,2098,48876.43840213901
gSSP2,6,2099,48800.83984658603
gSSP2,6,2100,48725.24129103306
gSSP2,7,2016,206000.15437726828
gSSP2,7,2017,207528.53975453656
gSSP2,7,2018,209056.9251318049
gSSP2,7,2019,210585.31050907317
gSSP2,7,2020,212113.69588634145
gSSP2,7,2021,213457.9179383637
gSSP2,7,2022,214802.13999038597
gSSP2,7,2023,216146.3620424082
gSSP2,7,2024,217490.58409443044
gSSP2,7,2025,218834.8061464527
gSSP2,7,2026,219921.58591655077
gSSP2,7,2027,221008.36568664882
gSSP2,7,2028,222095.14545674686
gSSP2,7,2029,223181.92522684493
gSSP2,7,2030,224268.70499694298
gSSP2,7,2031,225098.4695857878
gSSP2,7,2032,225928.23417463258
gSSP2,7,2033,226757.99876347737
gSSP2,7,2034,227587.76335232213
gSSP2,7,2035,228417.52794116692
gSSP2,7,2036,229001.2004328165
gSSP2,7,2037,229584.87292446606
gSSP2,7,2038,230168.5454161156
gSSP2,7,2039,230752.21790776512
gSSP2,7,2040,231335.89039941473
gSSP2,7,2041,231676.25790907818
gSSP2,7,2042,232016.62541874166
gSSP2,7,2043,232356.99292840515
gSSP2,7,2044,232697.36043806863
gSSP2,7,2045,233037.7279477321
gSSP2,7,2046,233105.51367757868
gSSP2,7,2047,233173.29940742528
gSSP2,7,2048,233241.08513727182
gSSP2,7,2049,233308.87086711844
gSSP2,7,2050,233376.65659696498
gSSP2,7,2051,233162.12576381353
gSSP2,7,2052,232947.59493066208
gSSP2,7,2053,232733.06409751056
gSSP2,7,2054,232518.5332643591
gSSP2,7,2055,232304.00243120763
gSSP2,7,2056,231873.71997402058
gSSP2,7,2057,231443.43751683357
gSSP2,7,2058,231013.15505964652
gSSP2,7,2059,230582.87260245948
gSSP2,7,2060,230152.59014527244
gSSP2,7,2061,229525.088251431
gSSP2,7,2062,228897.58635758952
gSSP2,7,2063,228270.08446374803
gSSP2,7,2064,227642.58256990655
gSSP2,7,2065,227015.08067606512
gSSP2,7,2066,226216.49381216418
gSSP2,7,2067,225417.9069482632
gSSP2,7,2068,224619.32008436226
gSSP2,7,2069,223820.73322046132
gSSP2,7,2070,223022.1463565604
gSSP2,7,2071,222070.4827633222
gSSP2,7,2072,221118.81917008397
gSSP2,7,2073,220167.15557684575
gSSP2,7,2074,219215.49198360753
gSSP2,7,2075,218263.8283903693
gSSP2,7,2076,217202.99094490908
gSSP2,7,2077,216142.15349944888
gSSP2,7,2078,215081.31605398862
gSSP2,7,2079,214020.4786085284
gSSP2,7,2080,212959.6411630682
gSSP2,7,2081,211823.54325296253
gSSP2,7,2082,210687.4453428568
gSSP2,7,2083,209551.34743275112
gSSP2,7,2084,208415.24952264546
gSSP2,7,2085,207279.15161253975
gSSP2,7,2086,206108.30090915094
gSSP2,7,2087,204937.45020576214
gSSP2,7,2088,203766.5995023733
gSSP2,7,2089,202595.74879898448
gSSP2,7,2090,201424.89809559568
gSSP2,7,2091,200244.99693231875
gSSP2,7,2092,199065.0957690418
gSSP2,7,2093,197885.19460576487
gSSP2,7,2094,196705.29344248795
gSSP2,7,2095,195525.39227921102
gSSP2,7,2096,194348.55369165042
gSSP2,7,2097,193171.71510408982
gSSP2,7,2098,191994.87651652927
gSSP2,7,2099,190818.03792896867
gSSP2,7,2100,189641.1993414081
gSSP2,8,2016,36409.66089698758
gSSP2,8,2017,36792.64579397516
gSSP2,8,2018,37175.630690962746
gSSP2,8,2019,37558.61558795033
gSSP2,8,2020,37941.60048493791
gSSP2,8,2021,38318.76372012095
gSSP2,8,2022,38695.926955303985
gSSP2,8,2023,39073.09019048702
gSSP2,8,2024,39450.25342567006
gSSP2,8,2025,39827.4166608531
gSSP2,8,2026,40177.5320107457
gSSP2,8,2027,40527.6473606383
gSSP2,8,2028,40877.7627105309
gSSP2,8,2029,41227.8780604235
gSSP2,8,2030,41577.9934103161
gSSP2,8,2031,41901.14240210738
gSSP2,8,2032,42224.29139389867
gSSP2,8,2033,42547.44038568995
gSSP2,8,2034,42870.589377481236
gSSP2,8,2035,43193.73836927251
gSSP2,8,2036,43504.89028544924
gSSP2,8,2037,43816.04220162597
gSSP2,8,2038,44127.1941178027
gSSP2,8,2039,44438.346033979426
gSSP2,8,2040,44749.497950156154
gSSP2,8,2041,45056.504510275765
gSSP2,8,2042,45363.51107039537
gSSP2,8,2043,45670.517630514965
gSSP2,8,2044,45977.524190634584
gSSP2,8,2045,46284.53075075418
gSSP2,8,2046,46589.29210115479
gSSP2,8,2047,46894.0534515554
gSSP2,8,2048,47198.81480195602
gSSP2,8,2049,47503.57615235662
gSSP2,8,2050,47808.337502757226
gSSP2,8,2051,48103.273302742404
gSSP2,8,2052,48398.209102727575
gSSP2,8,2053,48693.144902712746
gSSP2,8,2054,48988.08070269792
gSSP2,8,2055,49283.01650268308
gSSP2,8,2056,49566.8067002078
gSSP2,8,2057,49850.59689773254
gSSP2,8,2058,50134.387095257254
gSSP2,8,2059,50418.17729278199
gSSP2,8,2060,50701.96749030671
gSSP2,8,2061,50950.13305905638
gSSP2,8,2062,51198.29862780606
gSSP2,8,2063,51446.46419655574
gSSP2,8,2064,51694.62976530541
gSSP2,8,2065,51942.79533405508
gSSP2,8,2066,52156.14073738445
gSSP2,8,2067,52369.48614071383
gSSP2,8,2068,52582.8315440432
gSSP2,8,2069,52796.17694737257
gSSP2,8,2070,53009.52235070194
gSSP2,8,2071,53187.36572850089
gSSP2,8,2072,53365.20910629984
gSSP2,8,2073,53543.05248409878
gSSP2,8,2074,53720.89586189773
gSSP2,8,2075,53898.739239696675
gSSP2,8,2076,54034.40187490683
gSSP2,8,2077,54170.064510116994
gSSP2,8,2078,54305.72714532715
gSSP2,8,2079,54441.38978053732
gSSP2,8,2080,54577.05241574747
gSSP2,8,2081,54664.44736420818
gSSP2,8,2082,54751.84231266889
gSSP2,8,2083,54839.23726112958
gSSP2,8,2084,54926.63220959029
gSSP2,8,2085,55014.027158050994
gSSP2,8,2086,55051.89970721909
gSSP2,8,2087,55089.77225638718
gSSP2,8,2088,55127.644805555276
gSSP2,8,2089,55165.51735472337
gSSP2,8,2090,55203.38990389147
gSSP2,8,2091,55180.33500624329
gSSP2,8,2092,55157.280108595085
gSSP2,8,2093,55134.2252109469
gSSP2,8,2094,55111.1703132987
gSSP2,8,2095,55088.115415650514
gSSP2,8,2096,55006.33480764112
gSSP2,8,2097,54924.55419963172
gSSP2,8,2098,54842.773591622325
gSSP2,8,2099,54760.99298361293
gSSP2,8,2100,54679.212375603536
gSSP2,9,2016,87006.83850800742
gSSP2,9,2017,87857.61201601484
gSSP2,9,2018,88708.38552402225
gSSP2,9,2019,89559.15903202968
gSSP2,9,2020,90409.9325400371
gSSP2,9,2021,91175.18589875416
gSSP2,9,2022,91940.43925747125
gSSP2,9,2023,92705.69261618833
gSSP2,9,2024,93470.9459749054
gSSP2,9,2025,94236.19933362247
gSSP2,9,2026,94908.45109767557
gSSP2,9,2027,95580.70286172869
gSSP2,9,2028,96252.95462578179
gSSP2,9,2029,96925.20638983489
gSSP2,9,2030,97597.45815388799
gSSP2,9,2031,98167.09756619207
gSSP2,9,2032,98736.73697849615
gSSP2,9,2033,99306.37639080023
gSSP2,9,2034,99876.01580310431
gSSP2,9,2035,100445.65521540838
gSSP2,9,2036,100907.36772926756
gSSP2,9,2037,101369.08024312674
gSSP2,9,2038,101830.7927569859
gSSP2,9,2039,102292.50527084508
gSSP2,9,2040,102754.21778470426
gSSP2,9,2041,103110.3068625049
gSSP2,9,2042,103466.39594030553
gSSP2,9,2043,103822.48501810618
gSSP2,9,2044,104178.57409590682
gSSP2,9,2045,104534.66317370746
gSSP2,9,2046,104780.37729714588
gSSP2,9,2047,105026.0914205843
gSSP2,9,2048,105271.8055440227
gSSP2,9,2049,105517.51966746112
gSSP2,9,2050,105763.23379089954
gSSP2,9,2051,105903.52762688327
gSSP2,9,2052,106043.821462867
gSSP2,9,2053,106184.11529885072
gSSP2,9,2054,106324.40913483444
gSSP2,9,2055,106464.70297081817
gSSP2,9,2056,106501.71218762147
gSSP2,9,2057,106538.72140442477
gSSP2,9,2058,106575.73062122808
gSSP2,9,2059,106612.73983803138
gSSP2,9,2060,106649.74905483468
gSSP2,9,2061,106631.4870251051
gSSP2,9,2062,106613.22499537551
gSSP2,9,2063,106594.96296564593
gSSP2,9,2064,106576.70093591633
gSSP2,9,2065,106558.43890618674
gSSP2,9,2066,106492.10015433274
gSSP2,9,2067,106425.76140247876
gSSP2,9,2068,106359.42265062475
gSSP2,9,2069,106293.08389877075
gSSP2,9,2070,106226.74514691676
gSSP2,9,2071,106108.94880149412
gSSP2,9,2072,105991.15245607148
gSSP2,9,2073,105873.35611064882
gSSP2,9,2074,105755.55976522618
gSSP2,9,2075,105637.76341980354
gSSP2,9,2076,105478.35668182823
gSSP2,9,2077,105318.9499438529
gSSP2,9,2078,105159.54320587759
gSSP2,9,2079,105000.13646790228
gSSP2,9,2080,104840.72972992697
gSSP2,9,2081,104636.31279482943
gSSP2,9,2082,104431.89585973189
gSSP2,9,2083,104227.47892463434
gSSP2,9,2084,104023.0619895368
gSSP2,9,2085,103818.64505443926
gSSP2,9,2086,103582.92718880593
gSSP2,9,2087,103347.2093231726
gSSP2,9,2088,103111.49145753928
gSSP2,9,2089,102875.77359190595
gSSP2,9,2090,102640.0557262726
gSSP2,9,2091,102380.85585626373
gSSP2,9,2092,102121.65598625486
gSSP2,9,2093,101862.456116246
gSSP2,9,2094,101603.25624623713
gSSP2,9,2095,101344.05637622827
gSSP2,9,2096,101071.86315289642
gSSP2,9,2097,100799.66992956458
gSSP2,9,2098,100527.47670623273
gSSP2,9,2099,100255.2834829009
gSSP2,9,2100,99983.09025956906
gSSP2,10,2016,88746.40573542516
gSSP2,10,2017,89441.88247085031
gSSP2,10,2018,90137.35920627546
gSSP2,10,2019,90832.83594170061
gSSP2,10,2020,91528.31267712578
gSSP2,10,2021,92080.0334308578
gSSP2,10,2022,92631.75418458982
gSSP2,10,2023,93183.47493832186
gSSP2,10,2024,93735.19569205388
gSSP2,10,2025,94286.91644578592
gSSP2,10,2026,94700.21312951109
gSSP2,10,2027,95113.50981323628
gSSP2,10,2028,95526.80649696146
gSSP2,10,2029,95940.10318068665
gSSP2,10,2030,96353.39986441184
gSSP2,10,2031,96664.91460163727
gSSP2,10,2032,96976.42933886268
gSSP2,10,2033,97287.9440760881
gSSP2,10,2034,97599.4588133135
gSSP2,10,2035,97910.97355053893
gSSP2,10,2036,98149.31148309249
gSSP2,10,2037,98387.64941564607
gSSP2,10,2038,98625.98734819963
gSSP2,10,2039,98864.3252807532
gSSP2,10,2040,99102.66321330676
gSSP2,10,2041,99248.47255066509
gSSP2,10,2042,99394.2818880234
gSSP2,10,2043,99540.0912253817
gSSP2,10,2044,99685.90056274002
gSSP2,10,2045,99831.70990009831
gSSP2,10,2046,99861.53102683945
gSSP2,10,2047,99891.35215358058
gSSP2,10,2048,99921.17328032172
gSSP2,10,2049,99950.99440706284
gSSP2,10,2050,99980.81553380397
gSSP2,10,2051,99902.60778677378
gSSP2,10,2052,99824.40003974356
gSSP2,10,2053,99746.19229271337
gSSP2,10,2054,99667.98454568317
gSSP2,10,2055,99589.77679865298
gSSP2,10,2056,99427.92493357635
gSSP2,10,2057,99266.07306849971
gSSP2,10,2058,99104.2212034231
gSSP2,10,2059,98942.36933834647
gSSP2,10,2060,98780.51747326984
gSSP2,10,2061,98578.1672651321
gSSP2,10,2062,98375.81705699436
gSSP2,10,2063,98173.46684885662
gSSP2,10,2064,97971.11664071887
gSSP2,10,2065,97768.7664325811
gSSP2,10,2066,97525.19575476977
gSSP2,10,2067,97281.62507695844
gSSP2,10,2068,97038.05439914709
gSSP2,10,2069,96794.48372133575
gSSP2,10,2070,96550.91304352442
gSSP2,10,2071,96265.14664266746
gSSP2,10,2072,95979.3802418105
gSSP2,10,2073,95693.61384095353
gSSP2,10,2074,95407.8474400966
gSSP2,10,2075,95122.08103923964
gSSP2,10,2076,94797.57647077888
gSSP2,10,2077,94473.07190231809
gSSP2,10,2078,94148.56733385731
gSSP2,10,2079,93824.06276539653
gSSP2,10,2080,93499.55819693576
gSSP2,10,2081,93155.82517404338
gSSP2,10,2082,92812.09215115098
gSSP2,10,2083,92468.3591282586
gSSP2,10,2084,92124.62610536619
gSSP2,10,2085,91780.89308247379
gSSP2,10,2086,91438.94443897878
gSSP2,10,2087,91096.99579548377
gSSP2,10,2088,90755.04715198877
gSSP2,10,2089,90413.09850849376
gSSP2,10,2090,90071.14986499875
gSSP2,10,2091,89739.32624032405
gSSP2,10,2092,89407.50261564934
gSSP2,10,2093,89075.67899097461
gSSP2,10,2094,88743.85536629992
gSSP2,10,2095,88412.03174162521
gSSP2,10,2096,88083.90059278089
gSSP2,10,2097,87755.76944393657
gSSP2,10,2098,87427.63829509227
gSSP2,10,2099,87099.50714624795
gSSP2,10,2100,86771.37599740364
gSSP2,11,2016,1417959.9473688179
gSSP2,11,2017,1421283.9437376354
gSSP2,11,2018,1424607.9401064527
gSSP2,11,2019,1427931.9364752704
gSSP2,11,2020,1431255.932844088
gSSP2,11,2021,1432540.8834695225
gSSP2,11,2022,1433825.8340949565
gSSP2,11,2023,1435110.7847203913
gSSP2,11,2024,1436395.7353458253
gSSP2,11,2025,1437680.68597126
gSSP2,11,2026,1436820.3319356644
