# GCAM population data interpolated to all historical and future years
GCAM_region_ID,year,value
3,2054,200050.11164733153
3,2055,200304.6988238592
3,2056,200125.93999356267
3,2057,199954.81655838265
3,2058,199791.13001593124
3,2059,199634.68868550085
3,2060,199485.30741752012
3,2061,199344.4507083427
3,2062,199207.9839943897
3,2063,199075.80765148782
3,2064,198947.82504725488
3,2065,198823.94242962982
3,2066,198138.849383469
3,2067,197462.79857523408
3,2068,196795.6130319778
3,2069,196137.1203690599
3,2070,195487.15264240568
3,2071,194844.37543615673
3,2072,194207.86720455685
3,2073,193577.52414788358
3,2074,192953.24474541366
3,2075,192334.92969321864
3,2076,191501.86503846003
3,2077,190675.7172764014
3,2078,189856.39114167838
3,2079,189043.7931103663
3,2080,188237.83136037012
3,2081,187426.7939892079
3,2082,186621.08178887272
3,2083,185820.63545664286
3,2084,185025.39656709082
3,2085,184235.30755592044
3,2086,183253.91593706276
3,2087,182278.51863665986
3,2088,181309.06385769468
3,2089,180345.50039820807
3,2090,179387.77764277806
3,2091,178283.39614803062
3,2092,177185.17916745617
3,2093,176093.08682458414
3,2094,175007.0795861367
3,2095,173927.11825834436
3,2096,173155.81411708667
3,2097,172387.1286798254
3,2098,171621.05014893043
3,2099,170857.5667975321
3,2100,170096.66696899143
4,1971,47809.51909333255
4,1972,49123.13571583012
4,1973,50481.552215493124
4,1974,51852.90889401482
4,1975,53213.46837347185
4,1976,55308.73520890882
4,1977,57396.37055406621
4,1978,59475.189911045876
4,1979,61547.29508451303
4,1980,63614.2117145875
4,1981,65673.98177258004
4,1982,67724.20694905317
4,1983,69765.6104083561
4,1984,71799.72051967795
4,1985,73828.1832627399
4,1986,75848.46302989822
4,1987,77861.03614797957
4,1988,79873.69825313846
4,1989,81896.7994497847
4,1990,83936.331467148
4,1991,86621.66088510487
4,1992,89326.37275788756
4,1993,92030.41967515736
4,1994,94706.0056742222
4,1995,97334.43317176413
4,1996,99909.27280733784
4,1997,102440.88748780746
4,1998,104948.03395899032
4,1999,107458.0482414378
4,2000,109992.2851708248
4,2001,112556.73383507454
4,2002,115150.28789160377
4,2003,117778.61927801496
4,2004,120446.23844407382
4,2005,123156.18625761507
4,2006,126370.2798746754
4,2007,129631.99201450047
4,2008,132937.47337384263
4,2009,136280.47060073
4,2010,139655.70092452972
4,2011,142753.94837927507
4,2012,145884.20168617857
4,2013,149038.33441146824
4,2014,152206.3970001186
4,2015,155382.80156088684
4,2016,158224.02002747558
4,2017,161061.40118835194
4,2018,163895.1814197132
4,2019,166725.57807415698
4,2020,169552.79135671418
4,2021,172500.37980534087
4,2022,175444.88340516164
4,2023,178386.47769571765
4,2024,181325.32514598806
4,2025,184261.57634869064
4,2026,186956.86891473716
4,2027,189648.56255164565
4,2028,192336.8452510383
4,2029,195021.8921355119
4,2030,197703.86654130093
4,2031,200531.95757035608
4,2032,203357.62474126255
4,2033,206180.9838992978
4,2034,209002.14362326256
4,2035,211821.20578642795
4,2036,213997.526117073
4,2037,216170.0904156677
4,2038,218339.0619197623
4,2039,220504.59454288645
4,2040,222666.83353090376
4,2041,224933.88949443548
4,2042,227198.7934488247
4,2043,229461.62950106524
4,2044,231722.4774316426
4,2045,233981.41296919924
4,2046,235742.6917924875
4,2047,237501.65664961818
4,2048,239258.388279574
4,2049,241012.96370832602
4,2050,242765.45645984975
4,2051,245056.42111787645
4,2052,247346.62756773346
4,2053,249636.0986585897
4,2054,251924.85633064236
4,2055,254212.92165987229
4,2056,255981.31361425866
4,2057,257748.53435964318
4,2058,259514.61434471645
4,2059,261279.5829717775
4,2060,263043.4686413008
4,2061,264849.3029963023
4,2062,266654.47208683373
4,2063,268458.9910100466
4,2064,270262.87440971314
4,2065,272066.13649311883
4,2066,273125.70294818893
4,2067,274183.8714160786
4,2068,275240.66925792495
4,2069,276296.12312548375
4,2070,277350.2589839713
4,2071,278373.57701937354
4,2072,279395.9874518826
4,2073,280417.5053093037
4,2074,281438.1452894951
4,2075,282457.92176937463
4,2076,283094.75024731265
4,2077,283730.41967065417
4,2078,284364.9460028909
4,2079,284998.34491570346
4,2080,285630.63179559965
4,2081,286159.2475917392
4,2082,286686.7945271395
4,2083,287213.28450495895
4,2084,287738.72925226646
4,2085,288263.140323286
4,2086,288310.39139925333
4,2087,288356.47398746345
4,2088,288401.39818484086
4,2089,288445.1739723138
4,2090,288487.8112164754
4,2091,288142.00031506433
4,2092,287795.1521406155
4,2093,287447.27340294997
4,2094,287098.37075414165
4,2095,286748.45078913687
4,2096,286745.9682686956
4,2097,286743.1467698357
4,2098,286739.9878197025
4,2099,286736.49293628184
4,2100,286732.6636284688
5,1971,146752.4859480533
5,1972,149955.14093486482
5,1973,153167.7563378246
5,1974,156401.34481943448
5,1975,159662.01804595866
5,1976,165203.05387734665
5,1977,170768.33670206447
5,1978,176336.86118399963
5,1979,181878.7064190315
5,1980,187373.33455953313
5,1981,192819.39638004487
5,1982,198228.4232389462
5,1983,203609.6576152301
5,1984,208977.34527019953
5,1985,214346.88668274877
5,1986,219715.32004976788
5,1987,225093.58389917438
5,1988,230527.40552471016
5,1989,236074.58783292718
5,1990,241773.80484570088
5,1991,249442.5970005056
5,1992,257277.62155572954
5,1993,265232.5131398299
5,1994,273237.6292981708
5,1995,281244.14880003815
5,1996,289235.04419003375
5,1997,297231.6453008153
5,1998,305269.71760816703
5,1999,313402.16097384
5,2000,321666.6710015458
5,2001,330066.87398242624
5,2002,338586.9155060953
5,2003,347220.10603822395
5,2004,355954.0008999012
5,2005,364774.5238435531
5,2006,375045.305163
5,2007,385404.00191072305
5,2008,395806.08064668474
5,2009,406194.2947583439
5,2010,416528.8699996271
5,2011,425866.91222109576
5,2012,435143.9109481901
5,2013,444388.5166026909
5,2014,453643.62168800394
5,2015,462942.5141622066
5,2016,471743.39511787466
5,2017,480529.1453421835
5,2018,489300.69688095065
5,2019,498058.9067687761
5,2020,506804.564426354
5,2021,516135.73484637577
5,2022,525453.0011431294
5,2023,534757.1545137113
5,2024,544048.9272431884
5,2025,553328.9980875847
5,2026,562108.5540995699
5,2027,570870.0129744732
5,2028,579614.320024088
5,2029,588342.3558485926
5,2030,597054.9417806977
5,2031,606458.3377049506
5,2032,615847.7837773622
5,2033,625223.9467137043
5,2034,634587.451409532
5,2035,643938.8841685607
5,2036,651468.4155143915
5,2037,658975.4069715922
5,2038,666460.8381261071
5,2039,673925.6326105808
5,2040,681370.6620431325
5,2041,689429.9591774388
5,2042,697472.9468153027
5,2043,705500.262380929
5,2044,713512.5105090841
5,2045,721510.2651267087
5,2046,728205.6093957382
5,2047,734880.4317560749
5,2048,741535.4482588263
5,2049,748171.3420254559
5,2050,754788.7651192211
5,2051,762983.4481716424
5,2052,771172.006926977
5,2053,779354.6259454859
5,2054,787531.4824453681
5,2055,795702.7466642617
5,2056,802195.5750404216
5,2057,808679.5243427607
5,2058,815154.8254064001
5,2059,821621.7011336428
5,2060,828080.3668318412
5,2061,834751.8720740626
5,2062,841418.0857841776
5,2063,848079.1280453494
5,2064,854735.1153345499
5,2065,861386.1606569232
5,2066,865704.87845696
5,2067,870012.5222955432
5,2068,874309.3089101235
5,2069,878595.4494188861
5,2070,882871.149501689
5,2071,887097.8829296273
5,2072,891316.8180491852
5,2073,895528.0839823157
5,2074,899731.8070160027
5,2075,903928.1106796438
5,2076,906810.6254613993
5,2077,909684.2932614501
5,2078,912549.2359279982
5,2079,915405.5730818736
5,2080,918253.4221671995
5,2081,920620.5065566625
5,2082,922980.6824546019
5,2083,925334.02679608
5,2084,927680.6153780213
5,2085,930020.5228801809
5,2086,930850.3532595692
5,2087,931671.8997448627
5,2088,932485.2339173442
5,2089,933290.4265359516
5,2090,934087.5475490532
5,2091,933715.7186384527
5,2092,933334.8049711635
5,2093,932944.8653138652
5,2094,932545.9579274694
5,2095,932138.1405725469
5,2096,932984.9806403228
5,2097,933827.5822079483
5,2098,934665.9643704627
5,2099,935500.1461083767
5,2100,936330.1462885292
6,1971,15757.296747565584
6,1972,16036.375555766943
6,1973,16315.557088736059
6,1974,16594.73927040066
6,1975,16873.860641182004
6,1976,17115.733095387484
6,1977,17357.545074088106
6,1978,17599.26401263661
6,1979,17840.853204136918
6,1980,18082.306761776104
6,1981,18323.574076434015
6,1982,18564.671686993308
6,1983,18805.69795140641
6,1984,19046.777225982612
6,1985,19288.009697245063
6,1986,19529.43784816212
6,1987,19770.99884276349
6,1988,20012.650691179762
6,1989,20254.295374178026
6,1990,20495.83012231072
6,1991,20763.39835970464
6,1992,21030.870252272667
6,1993,21298.315747007677
6,1994,21565.825525771994
6,1995,21833.456701880466
6,1996,22101.22165408882
6,1997,22369.125563575562
6,1998,22637.07218261693
6,1999,22904.977474940664
6,2000,23172.74744809245
6,2001,23440.312140184556
6,2002,23707.771975652733
6,2003,23975.21121736387
6,2004,24242.845198636456
6,2005,24510.79713893577
6,2006,24768.787340573574
6,2007,25027.057708369408
6,2008,25285.489075721936
6,2009,25543.874178414833
6,2010,25802.083904225445
6,2011,26047.099936009887
6,2012,26291.946028595354
6,2013,26536.680951245213
6,2014,26781.354081635476
6,2015,27026.02051298057
6,2016,27259.99938484686
6,2017,27493.97321608993
6,2018,27727.942216817108
6,2019,27961.90658561857
6,2020,28195.866510345862
6,2021,28428.218478816445
6,2022,28660.566499027467
6,2023,28892.910722874036
6,2024,29125.251294558446
6,2025,29357.588351071056
6,2026,29566.324905083773
6,2027,29775.0583117664
6,2028,29983.788678689896
6,2029,30192.51610857835
6,2030,30401.240699578808
6,2031,30595.360515572815
6,2032,30789.47784751954
6,2033,30983.59277187603
6,2034,31177.705361993445
6,2035,31371.815688273236
6,2036,31524.753673105522
6,2037,31677.689002750405
6,2038,31830.621753116626
6,2039,31983.551997246715
6,2040,32136.479805451003
6,2041,32267.619061354122
6,2042,32398.755806759033
6,2043,32529.890108947948
6,2044,32661.02203282014
6,2045,32792.15164099646
6,2046,32884.103416058206
6,2047,32976.052654587525
6,2048,33067.99941964497
6,2049,33159.943772217935
6,2050,33251.88577130518
6,2051,33325.82886064615
6,2052,33399.76976888215
6,2053,33473.7085455057
6,2054,33547.645238523175
6,2055,33621.579894510134
6,2056,33654.13087160325
6,2057,33686.679780807164
6,2058,33719.22666431779
6,2059,33751.77156319085
6,2060,33784.31451737995
6,2061,33789.05185409702
6,2062,33793.78763439017
6,2063,33798.521884568545
6,2064,33803.254630351614
6,2065,33807.98589688566
6,2066,33772.122886822355
6,2067,33736.258609891614
6,2068,33700.393083586314
6,2069,33664.526325078754
6,2070,33628.65835122799
6,2071,33570.9842560029
6,2072,33513.309236830835
6,2073,33455.633303845134
6,2074,33397.9564670315
6,2075,33340.278736230655
6,2076,33259.994714372944
6,2077,33179.710067679334
6,2078,33099.424801185756
6,2079,33019.13891987415
6,2080,32938.852428673206
6,2081,32848.55072172387
6,2082,32758.248681121106
6,2083,32667.946308560884
6,2084,32577.643605727724
6,2085,32487.340574294765
6,2086,32391.41781944676
6,2087,32295.49496962388
6,2088,32199.57202500118
6,2089,32103.64898575328
6,2090,32007.72585205437
6,2091,31920.372727235732
6,2092,31833.019651833412
6,2093,31745.666625925587
6,2094,31658.31364959062
6,2095,31570.960722907002
6,2096,31479.78913278178
6,2097,31388.61763034691
6,2098,31297.44621600903
6,2099,31206.27489017727
6,2100,31115.103653263322
7,1971,97880.88509171826
7,1972,100168.63093337385
7,1973,102455.24230553446
7,1974,104758.90033699102
7,1975,107092.63023218549
7,1976,109796.16966198091
7,1977,112528.67893457822
7,1978,115289.01015327024
7,1979,118073.80762077936
7,1980,120878.55657425431
7,1981,123704.79434345465
7,1982,126547.76725412978
7,1983,129388.76509226876
7,1984,132203.5368988505
7,1985,134974.73265505454
7,1986,137696.1676511836
7,1987,140371.86436974112
7,1988,143007.72541854874
7,1989,145614.06891224728
7,1990,148199.69115449907
7,1991,150668.27556842274
7,1992,153115.37141137794
7,1993,155553.03233927494
7,1994,157996.40421905136
7,1995,160455.84834243497
7,1996,162934.86593831144
7,1997,165429.05478001348
7,1998,167930.46940198579
7,1999,170427.1036839901
7,2000,172908.79102582065
7,2001,175374.9744867504
7,2002,177824.3574535873
7,2003,180244.77839932902
7,2004,182621.35762415334
7,2005,184943.90914084675
7,2006,186987.68986815945
7,2007,188977.27383723058
7,2008,190922.40667304667
7,2009,192837.75096206742
7,2010,194735.12690091212
7,2011,196688.56642937261
7,2012,198624.1263857264
7,2013,200551.35667333184
7,2014,202481.598235749
7,2015,204422.00338696875
7,2016,206371.0705347373
7,2017,208318.71552220642
7,2018,210264.97657731973
7,2019,212209.89057008844
7,2020,214153.49307235656
7,2021,215898.51708016678
7,2022,217642.33513249626
7,2023,219384.9752402432
7,2024,221126.46455348644
7,2025,222866.82939430146
7,2026,224472.51810704535
7,2027,226076.62523283932
7,2028,227679.1813886166
7,2029,229280.21640611877
7,2030,230879.7593569063
7,2031,232243.55137169643
7,2032,233605.76258651714
7,2033,234966.4176192917
7,2034,236325.5405794142
7,2035,237683.15508081243
7,2036,238998.20508376282
7,2037,240311.1029636011
7,2038,241621.8748203547
7,2039,242930.5463337102
7,2040,244237.14277144175
7,2041,245329.52390743012
7,2042,246419.73705118487
7,2043,247507.8012916949
7,2044,248593.73549450224
7,2045,249677.5583049621
7,2046,250675.58689102906
7,2047,251670.77857677446
7,2048,252663.14884945206
7,2049,253652.71308378963
7,2050,254639.4865430084
7,2051,255336.0790092151
7,2052,256029.5769848382
7,2053,256719.98736329607
7,2054,257407.31701754782
7,2055,258091.57280016848
7,2056,258750.25936848542
7,2057,259405.1950132544
7,2058,260056.37741379417
7,2059,260703.80424750864
7,2060,261347.47318988512
7,2061,261811.25054683982
7,2062,262270.6684967823
7,2063,262725.71547670587
7,2064,263176.37988267397
7,2065,263622.6500696396
7,2066,264033.66911723756
7,2067,264439.1542893782
7,2068,264839.0811790938
7,2069,265233.42523567704
7,2070,265622.1617636214
7,2071,265844.1117026605
7,2072,266059.9555469958
7,2073,266269.65582070453
7,2074,266473.1747405588
7,2075,266670.4742128697
7,2076,266776.0088328231
7,2077,266874.99581629597
7,2078,266967.384730735
7,2079,267053.1246243176
7,2080,267132.1640192519
7,2081,267053.3880065809
7,2082,266968.26948710566
7,2083,266876.75074436417
7,2084,266778.7733594748
7,2085,266674.27820041805
7,2086,266422.093640269
7,2087,266164.0676246359
7,2088,265900.14087746595
7,2089,265630.2533179814
7,2090,265354.3440469764
7,2091,264833.18829448853
7,2092,264307.2549098914
7,2093,263776.49208639853
7,2094,263240.84726547584
7,2095,262700.26712315704
7,2096,262423.01299552503
7,2097,262139.74894932302
7,2098,261850.4066905498
7,2099,261554.9168865202
7,2100,261253.20914604294
8,1971,21738.6813758454
8,1972,22087.25008048758
8,1973,22435.814321278252
8,1974,22784.385287224304
8,1975,23132.974801596738
8,1976,23436.85299038618
8,1977,23740.738213077497
8,1978,24044.637369569475
8,1979,24348.549734376178
8,1980,24652.47651066205
8,1981,24956.415569337787
8,1982,25260.382610600678
8,1983,25564.3425430555
8,1984,25868.29304206285
8,1985,26172.209326631255
8,1986,26476.106456883754
8,1987,26779.97735078455
8,1988,27083.826668492195
8,1989,27387.69120319266
8,1990,27691.57212265033
8,1991,27999.545472974794
8,1992,28307.54905339164
8,1993,28615.556781154006
8,1994,28923.574038805218
8,1995,29231.593218693488
8,1996,29539.606297107817
8,1997,29847.60846692354
8,1998,30155.624765671982
8,1999,30463.63734789753
8,2000,30771.668286414657
8,2001,31079.708588111684
8,2002,31387.758340491546
8,2003,31695.8114344624
8,2004,32003.847792113596
8,2005,32311.848913374866
8,2006,32627.42688876732
8,2007,32942.97669855025
8,2008,33258.52093695489
8,2009,33574.09231438813
8,2010,33889.694975366954
8,2011,34118.549060929436
8,2012,34347.44496518123
8,2013,34576.3529512147
8,2014,34805.271331724456
8,2015,35034.172101988894
8,2016,35213.00396873836
8,2017,35391.83517217613
8,2018,35570.665732799294
8,2019,35749.49567026904
8,2020,35928.32500345284
8,2021,36101.353799749326
8,2022,36274.38203478662
8,2023,36447.40972481531
8,2024,36620.436885464675
8,2025,36793.463531772
8,2026,36910.89426138844
8,2027,37028.32446014162
8,2028,37145.754141669946
8,2029,37263.18331914865
8,2030,37380.61200530922
8,2031,37485.43856543178
8,2032,37590.26471907462
8,2033,37695.09047549813
8,2034,37799.91584368349
8,2035,37904.740832343196
8,2036,37947.97249114646
8,2037,37991.203700372374
8,2038,38034.43446952989
8,2039,38077.664807861685
8,2040,38120.894724353384
8,2041,38164.52370761856
8,2042,38208.152298635556
8,2043,38251.78050531367
8,2044,38295.40833535094
8,2045,38339.0357962412
8,2046,38355.26618152242
8,2047,38371.49617191024
8,2048,38387.725775053135
8,2049,38403.95499840334
8,2050,38420.18384922305
8,2051,38461.20826743544
8,2052,38502.23238807841
8,2053,38543.25621655846
8,2054,38584.279758151904
8,2055,38625.303018008766
8,2056,38650.32688457378
8,2057,38675.350479435605
8,2058,38700.373807207696
8,2059,38725.39687239964
8,2060,38750.41967942007
8,2061,38787.03768184947
8,2062,38823.655509778524
8,2063,38860.2731657322
8,2064,38896.89065218695
8,2065,38933.50797157193
8,2066,38959.92331102145
8,2067,38986.33852550404
8,2068,39012.753616540635
8,2069,39039.16858562757
8,2070,39065.58343423711
8,2071,39108.1934008041
8,2072,39150.803300949956
8,2073,39193.41313533647
8,2074,39236.022904616635
8,2075,39278.63260943486
8,2076,39326.23829453235
8,2077,39373.84395115764
8,2078,39421.44957952413
8,2079,39469.05517984301
8,2080,39516.660752323434
8,2081,39575.06128711202
8,2082,39633.461820193515
8,2083,39691.86235157611
8,2084,39750.262881267896
8,2085,39808.66340927694
8,2086,39864.86027496056
8,2087,39921.057144953214
8,2088,39977.254019246015
8,2089,40033.45089783011
8,2090,40089.64778069665
8,2091,40139.44055442549
8,2092,40189.23332211404
8,2093,40239.02608375474
8,2094,40288.818839339976
8,2095,40338.61158886217
8,2096,40393.39909523832
8,2097,40448.18656441344
8,2098,40502.973996221146
8,2099,40557.76139049403
8,2100,40612.5487470637
9,1971,41530.36011865181
9,1972,42429.52391221479
9,1973,43325.4115814959
9,1974,44209.72024638975
9,1975,45076.88374714641
9,1976,46065.23338936086
9,1977,47037.415044233756
9,1978,47996.22509545287
9,1979,48946.10659824649
9,1980,49890.994139166105
9,1981,50831.501460652784
9,1982,51768.95941057536
9,1983,52709.14705734644
9,1984,53659.0098825983
9,1985,54623.55097598249
9,1986,55605.364654316494
9,1987,56603.7439386696
9,1988,57616.49940072653
9,1989,58639.74421320201
9,1990,59670.55351432475
9,1991,60671.29811944189
9,1992,61680.434631804164
9,1993,62696.95305190545
9,1994,63719.86159168658
9,1995,64748.49728918048
9,1996,65781.92795544228
9,1997,66820.39763910933
9,1998,67865.67663197083
9,1999,68920.33398992983
9,2000,69986.03333425376
9,2001,71063.95064327697
9,2002,72153.08341044279
9,2003,73250.62623532419
9,2004,74352.5763007699
