# Scales historical SSP GDP data to GCAM3 GDP data.
# Calculates future GDP based on ratio of GCAM3 future to 2010 value.
GCAM_region_ID,year,value
2,2081,2503295.3105627615
2,2082,2600814.5997213763
2,2083,2698244.9921290493
2,2084,2795595.221132779
2,2085,2892872.912384367
2,2086,3005521.7007721006
2,2087,3118108.5298729073
2,2088,3230639.350421547
2,2089,3343119.374759336
2,2090,3455553.187917133
2,2091,3585177.742578394
2,2092,3714782.9986491944
2,2093,3844370.701790342
2,2094,3973942.393285819
2,2095,4103499.439102032
2,2096,4241340.079506154
2,2097,4379125.769863159
2,2098,4516861.167537013
2,2099,4654550.418031415
2,2100,4792197.22342839
3,1971,68211.80804087095
3,1972,74889.4682236196
3,1973,76665.03196193476
3,1974,79508.33239092676
3,1975,84937.54639286312
3,1976,94805.91118177057
3,1977,101971.2654029302
3,1978,108399.03659981623
3,1979,116088.35117218755
3,1980,154980.57267362994
3,1981,148121.87737838953
3,1982,156785.25766213887
3,1983,161228.98005215515
3,1984,165440.76330871586
3,1985,172456.82239406268
3,1986,171911.4164189658
3,1987,168840.8108516593
3,1988,175713.0038106959
3,1989,183819.49486663012
3,1990,190374.9898611097
3,1991,197747.42900965447
3,1992,200747.45034872385
3,1993,199944.8676241827
3,1994,206140.95776580894
3,1995,205626.23311377043
3,1996,217220.88499297446
3,1997,221947.3438481136
3,1998,231457.3297904545
3,1999,240020.1711817086
3,2000,249894.7873644109
3,2001,258153.10667657122
3,2002,265763.3312919028
3,2003,281920.84431054833
3,2004,294529.4378519737
3,2005,310900.4612405473
3,2006,327186.9643762115
3,2007,344581.13844890794
3,2008,361016.8600990914
3,2009,371543.8565134462
3,2010,387805.24531985045
3,2011,365448.84002355207
3,2012,398456.9776443832
3,2013,403005.638381057
3,2014,405909.92978846905
3,2015,418411.2137537546
3,2016,561550.1957484187
3,2017,578358.4074440461
3,2018,595272.803575917
3,2019,612277.1616780059
3,2020,629358.4036982358
3,2021,647386.473621692
3,2022,665559.354893661
3,2023,683854.6215189674
3,2024,702254.2508226202
3,2025,720743.5932837959
3,2026,737081.1400697482
3,2027,753656.5526509311
3,2028,770434.8993574303
3,2029,787387.7691563257
3,2030,804491.8179940204
3,2031,820519.120193113
3,2032,836850.3395332929
3,2033,853443.5065653424
3,2034,870264.0394718698
3,2035,887283.187083014
3,2036,901257.5305844327
3,2037,915680.7676403207
3,2038,930492.1109125309
3,2039,945641.2744753099
3,2040,961086.2999668927
3,2041,975924.8082352863
3,2042,991280.5632815515
3,2043,1007084.6599973297
3,2044,1023279.9118496771
3,2045,1039818.4612819229
3,2046,1055639.1322696852
3,2047,1072015.6496877586
3,2048,1088875.3513036517
3,2049,1106157.7109506323
3,2050,1123811.9063713436
3,2051,1144178.2035532033
3,2052,1165013.512266109
3,2053,1186257.4474105511
3,2054,1207859.5634026502
3,2055,1229777.3899224298
3,2056,1253412.810541616
3,2057,1277463.3104672171
3,2058,1301876.4842921812
3,2059,1326608.3921920487
3,2060,1351621.916864628
3,2061,1378725.4786087163
3,2062,1406168.960264572
3,2063,1433910.6328049083
3,2064,1461915.328974092
3,2065,1490153.2022986005
3,2066,1519704.3500436503
3,2067,1549520.3486792948
3,2068,1579569.9164636824
3,2069,1609826.5113333135
3,2070,1640267.4659946288
3,2071,1670253.167259392
3,2072,1700483.0446643822
3,2073,1730929.5556734996
3,2074,1761569.149963675
3,2075,1792381.5713942247
3,2076,1822190.5108423566
3,2077,1852239.9982557932
3,2078,1882504.2467309344
3,2079,1912961.0280315373
3,2080,1943591.079178793
3,2081,1973341.7820963566
3,2082,2003326.0420247386
3,2083,2033520.1371595575
3,2084,2063903.452982836
3,2085,2094457.9896216579
3,2086,2126740.8340066886
3,2087,2159166.295810008
3,2088,2191720.6776753324
3,2089,2224391.981874817
3,2090,2257169.654619093
3,2091,2292542.9305842146
3,2092,2327958.89627231
3,2093,2363413.690169431
3,2094,2398903.902856307
3,2095,2434426.5127274147
3,2096,2467017.2000036472
3,2097,2499725.3358414257
3,2098,2532540.9657324846
3,2099,2565455.2292031376
3,2100,2598460.2135357196
4,1971,25429.841827444892
4,1972,26458.245308587146
4,1973,27073.651112113093
4,1974,28018.58125174519
4,1975,28496.85743482479
4,1976,29435.694021186308
4,1977,29896.194459977665
4,1978,30751.83364703372
4,1979,31313.878442316312
4,1980,33342.505428691824
4,1981,33239.31874111646
4,1982,33242.47815995882
4,1983,33544.00387348925
4,1984,34778.33027705679
4,1985,35937.47195885944
4,1986,36932.22644264059
4,1987,38730.595385870605
4,1988,41117.1623097464
4,1989,42078.86494881865
4,1990,42717.49593364272
4,1991,43906.53758272068
4,1992,43108.477031090064
4,1993,40242.39060165241
4,1994,40199.929789418275
4,1995,43399.3858376205
4,1996,47175.22519284752
4,1997,49849.0599875731
4,1998,51614.81924076321
4,1999,53760.77097618087
4,2000,55510.52687446322
4,2001,57670.40745398669
4,2002,62484.49357362787
4,2003,65869.30652886163
4,2004,71190.47189198213
4,2005,79376.94892551091
4,2006,88440.96179662386
4,2007,101012.23489304289
4,2008,110476.04442013394
4,2009,113890.8387439442
4,2010,120196.19051433564
4,2011,126449.60029426371
4,2012,133242.9061061947
4,2013,142348.02719909197
4,2014,149854.08290981202
4,2015,155391.21313128975
4,2016,150311.89708556206
4,2017,156210.10053738803
4,2018,162074.02933519534
4,2019,167908.9198340473
4,2020,173718.99342199301
4,2021,178802.42300715586
4,2022,183920.7205389721
4,2023,189068.48624448583
4,2024,194241.3805903898
4,2025,199435.8762377301
4,2026,204251.32505180346
4,2027,209118.24794585028
4,2028,214029.0857179725
4,2029,218977.6902299765
4,2030,223959.0098363298
4,2031,229290.00007607404
4,2032,234667.69436192347
4,2033,240085.64309684554
4,2034,245538.5319679059
4,2035,251021.94267886115
4,2036,257733.41262735595
4,2037,264450.5141710188
4,2038,271172.4847021528
4,2039,277898.69335855515
4,2040,284628.61375149747
4,2041,294050.2993100724
4,2042,303432.53201111546
4,2043,312780.56757305656
4,2044,322098.767883168
4,2045,331390.7832635898
4,2046,343965.6102464061
4,2047,356470.25318967266
4,2048,368913.88680194365
4,2049,381304.1534294643
4,2050,393647.4701527914
4,2051,410730.82197068643
4,2052,427744.9594040684
4,2053,444698.79378500424
4,2054,461599.7696213756
4,2055,478454.1544713615
4,2056,500182.47410208493
4,2057,521845.4737501439
4,2058,543451.400322159
4,2059,565007.1685173879
4,2060,586518.6193919814
4,2061,613787.5948265294
4,2062,641000.1384611945
4,2063,668163.1779399179
4,2064,695282.5515542016
4,2065,722363.2142659725
4,2066,755997.6442851999
4,2067,789586.3025312903
4,2068,823134.59514348
4,2069,856647.1091454572
4,2070,890127.7619196259
4,2071,929902.9781348043
4,2072,969634.7353503584
4,2073,1009327.9356466676
4,2074,1048986.7705613668
4,2075,1088614.8453263578
4,2076,1134667.1432978762
4,2077,1180673.710638623
4,2078,1226639.449702962
4,2079,1272568.5863061603
4,2080,1318464.7825376908
4,2081,1370950.7504748995
4,2082,1423388.9682426895
4,2083,1475784.2857069413
4,2084,1528140.9174563005
4,2085,1580462.543521516
4,2086,1641286.1685950756
4,2087,1702078.68190021
4,2088,1762843.0714939325
4,2089,1823581.9546619474
4,2090,1884297.633697025
4,2091,1954499.1774314258
4,2092,2024690.7385370082
4,2093,2094873.2199959834
4,2094,2165047.419072065
4,2095,2235214.042342018
4,2096,2310285.403766794
4,2097,2385326.8691127985
4,2098,2460340.972261753
4,2099,2535329.9686130914
4,2100,2610295.8723186054
5,1971,118608.9648002193
5,1972,122026.23523991561
5,1973,127715.1299870422
5,1974,139928.26599868012
5,1975,136747.41944922297
5,1976,146603.98093071594
5,1977,152425.5516320052
5,1978,148072.28780676535
5,1979,155021.82395525236
5,1980,162993.60008425315
5,1981,153585.9166256976
5,1982,153910.85083705335
5,1983,150299.94051938038
5,1984,151366.51466218455
5,1985,160640.29674240714
5,1986,155896.7629062236
5,1987,147482.02396168263
5,1988,153835.58767856832
5,1989,159641.68216823466
5,1990,167595.75575910136
5,1991,167232.05674550924
5,1992,165679.1284183917
5,1993,165563.6457554112
5,1994,167301.66902323786
5,1995,170274.87574420506
5,1996,178346.63691941724
5,1997,184365.06931226014
5,1998,190696.55367624824
5,1999,192752.94333119597
5,2000,199122.9991274408
5,2001,208229.73521843314
5,2002,215654.16244302187
5,2003,231667.53842251748
5,2004,280703.63565214036
5,2005,292855.89192377613
5,2006,311875.7691549384
5,2007,330875.0608713628
5,2008,350572.13249135664
5,2009,369156.2502301348
5,2010,393370.9946558704
5,2011,412643.2063923783
5,2012,434235.82602185855
5,2013,457296.89859798463
5,2014,484901.3450098682
5,2015,499850.4049977893
5,2016,404084.59471570613
5,2017,421061.1038818726
5,2018,437895.26740728103
5,2019,454608.8323332379
5,2020,471219.3304541247
5,2021,493664.65390720806
5,2022,515792.5228480076
5,2023,537652.0993997537
5,2024,559282.8927553252
5,2025,580717.0175006017
5,2026,606679.4664948005
5,2027,632210.5630064177
5,2028,657373.6531021877
5,2029,682220.258143433
5,2030,706792.7108895284
5,2031,737527.6850106723
5,2032,767803.4704198239
5,2033,797683.4787997208
5,2034,827219.9598527976
5,2035,856456.3537503117
5,2036,892226.1412748445
5,2037,927448.7499708295
5,2038,962198.2765682078
5,2039,996536.0170995732
5,2040,1030513.1167128346
5,2041,1075245.3342329648
5,2042,1119427.745392114
5,2043,1163133.592728467
5,2044,1206423.6625454295
5,2045,1249348.824930945
5,2046,1305135.0533521746
5,2047,1360381.571451428
5,2048,1415158.932091429
5,2049,1469525.9043766519
5,2050,1523531.8352047051
5,2051,1596666.104789543
5,2052,1669367.8238117653
5,2053,1741692.6830316992
5,2054,1813687.2063922419
5,2055,1885390.5625696084
5,2056,1977038.7681171915
5,2057,2068320.522715462
5,2058,2159282.092248713
5,2059,2249962.268798692
5,2060,2340393.821213216
5,2061,2454112.254330535
5,2062,2567540.9816844743
5,2063,2680715.567945671
5,2064,2793665.985340778
5,2065,2906417.6713187243
5,2066,3045293.003151543
5,2067,3183952.1744028423
5,2068,3322420.7159647206
5,2069,3460720.290395561
5,2070,3598869.397823291
5,2071,3761737.5296263355
5,2072,3924414.580015577
5,2073,4086922.102557769
5,2074,4249278.52669087
5,2075,4411499.70397186
5,2076,4597469.951965245
5,2077,4783259.35620511
5,2078,4968887.303263416
5,2079,5154370.504309057
5,2080,5339723.441232944
5,2081,5548330.904255506
5,2082,5756770.246212217
5,2083,5965058.542741366
5,2084,6173210.6327669555
5,2085,6381239.473116145
5,2086,6619653.600870804
5,2087,6857969.376397592
5,2088,7096196.245706141
5,2089,7334342.482703499
5,2090,7572415.365523779
5,2091,7843604.7111243205
5,2092,8114766.198509265
5,2093,8385902.347603328
5,2094,8657015.383305872
5,2095,8928107.277438963
5,2096,9212399.498330047
5,2097,9496619.790333806
5,2098,9780774.249878269
5,2099,10064868.303373137
5,2100,10348906.79679498
6,1971,260729.06829462262
6,1972,271386.03803914203
6,1973,280516.63113662176
6,1974,292834.80857578956
6,1975,295338.0654853241
6,1976,302233.52672488906
6,1977,309716.7125363313
6,1978,312238.651452169
6,1979,324090.1877324863
6,1980,348202.165859327
6,1981,360432.95542358543
6,1982,371269.2878980013
6,1983,365813.8905958617
6,1984,382679.32332674396
6,1985,400843.5774372436
6,1986,416372.768954173
6,1987,423039.6362674555
6,1988,445129.53057283064
6,1989,460543.9361554488
6,1990,475380.6929751321
6,1991,472853.8633910661
6,1992,475388.7507315888
6,1993,495944.806188386
6,1994,516392.54814209114
6,1995,536622.4802191204
6,1996,557104.5315784499
6,1997,578571.1083627745
6,1998,602670.6087433021
6,1999,633033.4115762647
6,2000,656803.0793543888
6,2001,670874.5097173599
6,2002,698539.1217686852
6,2003,720645.6298067919
6,2004,748864.6080981325
6,2005,772867.4162323726
6,2006,794537.8969301073
6,2007,824534.5945149821
6,2008,849727.5884788311
6,2009,866059.3652732454
6,2010,882794.3297789083
6,2011,904669.1470975112
6,2012,938495.5068878767
6,2013,962634.3550567646
6,2014,988286.3514026218
6,2015,1013762.1247104929
6,2016,1036636.2572187115
6,2017,1059510.3897269305
6,2018,1082384.5222351495
6,2019,1105258.6547433685
6,2020,1128132.7872515873
6,2021,1151682.838740753
6,2022,1175232.890229919
6,2023,1198782.9417190847
6,2024,1222332.9932082505
6,2025,1245883.0446974165
6,2026,1270897.9566666014
6,2027,1295912.8686357867
6,2028,1320927.7806049716
6,2029,1345942.6925741567
6,2030,1370957.6045433418
6,2031,1396515.8371797255
6,2032,1422074.0698161088
6,2033,1447632.3024524923
6,2034,1473190.5350888753
6,2035,1498748.7677252588
6,2036,1526694.5087183856
6,2037,1554640.2497115128
6,2038,1582585.9907046393
6,2039,1610531.7316977668
6,2040,1638477.4726908938
6,2041,1667018.6133546685
6,2042,1695559.754018444
6,2043,1724100.8946822195
6,2044,1752642.0353459949
6,2045,1781183.1760097698
6,2046,1810301.6179671078
6,2047,1839420.0599244456
6,2048,1868538.501881784
6,2049,1897656.9438391218
6,2050,1926775.3857964599
6,2051,1955743.8697722328
6,2052,1984712.3537480056
6,2053,2013680.8377237783
6,2054,2042649.3216995513
6,2055,2071617.805675324
6,2056,2101254.8215393554
6,2057,2130891.8374033873
6,2058,2160528.8532674187
6,2059,2190165.869131451
6,2060,2219802.884995483
6,2061,2246895.047428518
6,2062,2273987.2098615533
6,2063,2301079.372294588
6,2064,2328171.5347276228
6,2065,2355263.6971606575
6,2066,2382717.827135402
6,2067,2410171.957110146
6,2068,2437626.0870848903
6,2069,2465080.217059634
6,2070,2492534.347034379
6,2071,2515833.2373721544
6,2072,2539132.1277099303
6,2073,2562431.0180477058
6,2074,2585729.908385481
6,2075,2609028.798723257
6,2076,2632745.059797902
6,2077,2656461.3208725466
6,2078,2680177.581947191
6,2079,2703893.843021835
6,2080,2727610.1040964797
6,2081,2750358.6560290037
6,2082,2773107.2079615276
6,2083,2795855.7598940516
6,2084,2818604.3118265755
6,2085,2841352.8637590995
6,2086,2866531.7691859566
6,2087,2891710.6746128146
6,2088,2916889.580039671
6,2089,2942068.485466529
6,2090,2967247.3908933867
6,2091,3001929.7910632845
6,2092,3036612.1912331823
6,2093,3071294.591403079
6,2094,3105976.9915729766
6,2095,3140659.391742875
6,2096,3168918.714820605
6,2097,3197178.037898335
6,2098,3225437.3609760655
6,2099,3253696.684053795
6,2100,3281956.0071315253
7,1971,327038.61336777936
7,1972,366455.9315112476
7,1973,417681.7685045592
7,1974,455448.97469299845
7,1975,479173.6054445222
7,1976,526086.6828118671
7,1977,550319.9892364232
7,1978,568104.7051096116
7,1979,606544.3183963802
7,1980,666596.9224645379
7,1981,637310.9436802263
7,1982,641008.894310969
7,1983,619151.8331442961
7,1984,651775.8479687466
7,1985,703565.0348590804
7,1986,759767.8935649715
7,1987,787116.7200751225
7,1988,786308.5537659477
7,1989,812095.1601681665
7,1990,786901.0695599922
7,1991,798798.5786164134
7,1992,795068.9007671134
7,1993,832160.1785101311
7,1994,876552.1751992865
7,1995,915267.195694016
7,1996,935472.0084810263
7,1997,967231.6085230238
7,1998,970504.2164433267
7,1999,975056.5563082462
7,2000,1015155.5902291023
7,2001,1029193.5011015201
7,2002,1060625.1963104296
7,2003,1072715.164334891
7,2004,1134550.9527111663
7,2005,1170816.4283838333
7,2006,1217149.1207273982
7,2007,1290912.6959399432
7,2008,1356631.2437917427
7,2009,1354924.8813184416
7,2010,1457110.6243337053
7,2011,1515180.4164335264
7,2012,1544470.5824412417
7,2013,1590963.845045761
7,2014,1599049.2168324064
7,2015,1542286.6961446141
7,2016,1278647.877645351
7,2017,1319177.4982385042
7,2018,1359670.682306937
7,2019,1400131.3264180075
7,2020,1440562.7906580311
7,2021,1479234.4455809991
7,2022,1517939.360600125
7,2023,1556674.2433459521
7,2024,1595436.2221113744
7,2025,1634222.780746785
7,2026,1672707.2631273775
7,2027,1711250.3454896668
7,2028,1749846.8318901965
7,2029,1788492.1230361545
7,2030,1827182.1330335205
7,2031,1861988.120514793
7,2032,1896878.400526019
7,2033,1931846.213761458
7,2034,1966885.5047939762
7,2035,2001990.8327770273
7,2036,2045105.9640694652
7,2037,2088227.8671500094
7,2038,2131356.0337537304
7,2039,2174490.005238794
7,2040,2217629.3666747324
7,2041,2260417.4379557325
7,2042,2303218.5276182257
7,2043,2346031.717307243
7,2044,2388856.1730613136
7,2045,2431691.1358358557
7,2046,2484718.004176369
7,2047,2537637.0281009935
7,2048,2590455.3838957325
7,2049,2643179.624954586
7,2050,2695815.7479269165
7,2051,2747416.9339253413
7,2052,2798946.898028015
7,2053,2850410.1481229756
7,2054,2901810.8195315166
7,2055,2953152.712718764
7,2056,3021348.7258601664
7,2057,3089316.7161985547
7,2058,3157070.333691928
7,2059,3224622.1601231424
7,2060,3291983.811582315
7,2061,3368955.658470204
7,2062,3445593.9893200593
7,2063,3521917.714358437
7,2064,3597944.340726921
7,2065,3673690.100243389
7,2066,3775867.9591748337
7,2067,3877461.0200415053
7,2068,3978500.654957528
7,2069,4079016.031471863
7,2070,4179034.3028726745
7,2071,4298208.71580214
7,2072,4416728.727833029
7,2073,4534627.805143761
7,2074,4651937.170205525
7,2075,4768685.9867165405
7,2076,4908058.375631188
7,2077,5046606.188779039
7,2078,5184369.415717156
7,2079,5321385.501301248
7,2080,5457689.544928381
7,2081,5609290.227099035
7,2082,5759997.295334664
7,2083,5909851.814668892
7,2084,6058892.371965309
7,2085,6207155.260078128
7,2086,6366046.376497567
7,2087,6524059.648577699
7,2088,6681233.475918668
7,2089,6837604.050685762
7,2090,6993205.513982538
7,2091,7143864.894017137
7,2092,7293832.435708939
7,2093,7443137.062258789
7,2094,7591806.106796546
7,2095,7739865.420168576
7,2096,7917763.285231143
7,2097,8094851.747170878
7,2098,8271163.075325733
7,2099,8446727.846175818
7,2100,8621575.052916043
8,1971,358378.33861649263
8,1972,377895.0981248949
8,1973,404212.5169263294
8,1974,419131.93285681814
8,1975,426772.5567905869
8,1976,448961.7271653115
8,1977,464487.8465278944
8,1978,482851.8233380425
8,1979,501224.0460902381
8,1980,515416.0300809514
8,1981,533471.6636754448
8,1982,516389.8001060412
8,1983,529808.5408034369
8,1984,561201.542753882
8,1985,587769.2996481668
8,1986,600475.8212453197
8,1987,625074.0542100235
8,1988,652761.0931127572
8,1989,667931.0901605003
8,1990,668961.9938772388
8,1991,654741.8907623703
8,1992,660523.1093195581
8,1993,678061.5598036572
8,1994,708530.0742283517
8,1995,727502.424768615
8,1996,739222.8551881033
8,1997,770860.2965462302
8,1998,800783.2416338212
8,1999,842129.3938089822
8,2000,885774.3437710948
8,2001,901459.7523050748
8,2002,928593.8135844338
8,2003,945329.613305075
8,2004,974502.1295100324
8,2005,1005699.6524986216
8,2006,1032083.2848953475
8,2007,1053372.5518661046
8,2008,1063910.044507108
8,2009,1032529.162112447
8,2010,1064367.3565369633
8,2011,1097801.5108255695
8,2012,1116963.3405802548
8,2013,1144608.1832164074
8,2014,1177295.129817182
8,2015,1189078.5328468992
8,2016,1211891.4319525433
8,2017,1234704.3310581872
8,2018,1257517.2301638313
8,2019,1280330.129269475
8,2020,1303143.028375119
8,2021,1325043.5224472405
8,2022,1346944.0165193616
8,2023,1368844.510591483
8,2024,1390745.0046636045
8,2025,1412645.4987357259
8,2026,1433643.4482812723
8,2027,1454641.3978268192
8,2028,1475639.3473723656
8,2029,1496637.2969179123
8,2030,1517635.246463459
8,2031,1539332.3675797798
8,2032,1561029.4886961011
8,2033,1582726.6098124222
8,2034,1604423.7309287433
8,2035,1626120.852045064
8,2036,1649493.3349200012
8,2037,1672865.8177949383
8,2038,1696238.3006698755
8,2039,1719610.7835448126
8,2040,1742983.2664197497
8,2041,1767619.126747386
8,2042,1792254.9870750222
8,2043,1816890.8474026588
8,2044,1841526.7077302951
8,2045,1866162.5680579317
8,2046,1894905.9458110514
8,2047,1923649.323564171
8,2048,1952392.7013172908
8,2049,1981136.0790704107
8,2050,2009879.4568235304
8,2051,2038148.2976797826
8,2052,2066417.1385360349
8,2053,2094685.979392287
8,2054,2122954.820248539
8,2055,2151223.6611047913
8,2056,2183365.8323465143
8,2057,2215508.0035882373
8,2058,2247650.1748299603
8,2059,2279792.3460716833
8,2060,2311934.5173134063
8,2061,2344280.06151093
8,2062,2376625.6057084533
8,2063,2408971.1499059764
8,2064,2441316.6941035003
8,2065,2473662.2383010234
8,2066,2510660.7092145854
8,2067,2547659.180128148
8,2068,2584657.6510417103
8,2069,2621656.1219552723
8,2070,2658654.5928688347
8,2071,2697360.1640477516
8,2072,2736065.735226669
8,2073,2774771.3064055857
8,2074,2813476.8775845026
8,2075,2852182.4487634194
8,2076,2893368.5537214167
8,2077,2934554.658679414
8,2078,2975740.7636374114
8,2079,3016926.8685954083
8,2080,3058112.973553406
8,2081,3102537.6387621034
8,2082,3146962.3039708002
8,2083,3191386.9691794976
8,2084,3235811.634388195
8,2085,3280236.299596892
8,2086,3330990.17770277
8,2087,3381744.055808649
8,2088,3432497.9339145273
8,2089,3483251.812020406
8,2090,3534005.6901262845
8,2091,3594157.863916878
8,2092,3654310.037707471
8,2093,3714462.2114980635
8,2094,3774614.3852886567
8,2095,3834766.5590792494
8,2096,3894397.9748466564
8,2097,3954029.390614064
8,2098,4013660.806381471
8,2099,4073292.2221488776
8,2100,4132923.637916285
9,1971,65025.01214317779
9,1972,69256.2486259126
9,1973,72296.96950732356
9,1974,74317.25136616215
9,1975,76503.145252825
