# L102.gdp_mil90usd_GCAM3_ctry_Y divided by population from L101.Pop_thous_GCAM3_ctry_Y
iso,year,value
mac,2066,46.753481117892136
mac,2067,47.24701100095419
mac,2068,47.72544997240315
mac,2069,48.18981603004237
mac,2070,48.64103574849039
mac,2071,49.193693673086386
mac,2072,49.729658326330984
mac,2073,50.25006616339081
mac,2074,50.75595472288547
mac,2075,51.248273167710586
mac,2076,51.75114981446536
mac,2077,52.24212759713972
mac,2078,52.72202319620313
mac,2079,53.191586690513255
mac,2080,53.65150827568486
mac,2081,54.22062262285163
mac,2082,54.779085481537294
mac,2083,55.327662813319236
mac,2084,55.86706310276264
mac,2085,56.39794285215438
mac,2086,56.98068892707832
mac,2087,57.555489512175896
mac,2088,58.122989226672225
mac,2089,58.68378910295331
mac,2090,59.2384505865369
mac,2091,59.907223015054754
mac,2092,60.56896232807361
mac,2093,61.22433212039449
mac,2094,61.873956274424216
mac,2095,62.518422527076964
mac,2096,63.19472683175975
mac,2097,63.8650768267508
mac,2098,64.53011047296036
mac,2099,65.1904326052318
mac,2100,65.84661791443602
mar,2016,2.3042767355937457
mar,2017,2.3773920301294
mar,2018,2.449925165387478
mar,2019,2.521862296441718
mar,2020,2.5931924283705934
mar,2021,2.6767752610420597
mar,2022,2.759804770957742
mar,2023,2.8422721941790012
mar,2024,2.924170015548671
mar,2025,3.0054918612702104
mar,2026,3.0932114295505833
mar,2027,3.1809210482615664
mar,2028,3.268571957295604
mar,2029,3.356122689408584
mar,2030,3.443537628440005
mar,2031,3.5364298418805777
mar,2032,3.6296073332800174
mar,2033,3.722999441756473
mar,2034,3.816546443160431
mar,2035,3.910197368077291
mar,2036,4.012961449799163
mar,2037,4.11703818904686
mar,2038,4.222286413506854
mar,2039,4.328586410367857
mar,2040,4.435835614894046
mar,2041,4.541365521044994
mar,2042,4.648918753413402
mar,2043,4.7582778437861055
mar,2044,4.869260084173393
mar,2045,4.981710532000652
mar,2046,5.100858853002083
mar,2047,5.223037972824839
mar,2048,5.347978360071554
mar,2049,5.4754533465093385
mar,2050,5.605270606004615
mar,2051,5.730758943391877
mar,2052,5.859119928755836
mar,2053,5.9900830773931215
mar,2054,6.123422023957825
mar,2055,6.258945841079503
mar,2056,6.409221704372774
mar,2057,6.562933240155981
mar,2058,6.7198364828178745
mar,2059,6.879727348282735
mar,2060,7.0424339411831465
mar,2061,7.212146245102502
mar,2062,7.385163237517901
mar,2063,7.561289355304114
mar,2064,7.74036155876153
mar,2065,7.922243235353479
mar,2066,8.132737946570781
mar,2067,8.347214078251676
mar,2068,8.56554833990347
mar,2069,8.787639948665069
mar,2070,9.013406613671766
mar,2071,9.235704381086569
mar,2072,9.461974622012361
mar,2073,9.692114005654922
mar,2074,9.926038949163457
mar,2075,10.163682277819088
mar,2076,10.405573223855177
mar,2077,10.651967369626124
mar,2078,10.902780827372043
mar,2079,11.157947608293336
mar,2080,11.417416781742054
mar,2081,11.666010744621033
mar,2082,11.919023319194832
mar,2083,12.176374091878378
mar,2084,12.437999044886183
mar,2085,12.703848084234055
mar,2086,12.987729658484673
mar,2087,13.276199276161396
mar,2088,13.56923730209176
mar,2089,13.866833651761238
mar,2090,14.168986501076553
mar,2091,14.496179738578862
mar,2092,14.828112154312896
mar,2093,15.164827602676366
mar,2094,15.506373351687959
mar,2095,15.852799774668542
