# Future population calculated as final historical year (2010) population times ratio of SSP future years to SSP 2010
scenario,year,iso,value
SSP1,2061,dza,47009.94611328307
SSP1,2061,ecu,18900.683717624448
SSP1,2061,egy,120332.15532309585
SSP1,2061,eri,6005.982165422931
SSP1,2061,esh,526.216
SSP1,2061,esp,53602.28583109976
SSP1,2061,est,1274.8889507894569
SSP1,2061,eth,160428.40242476572
SSP1,2061,fin,6637.5722819772445
SSP1,2061,fji,739.1123886114303
SSP1,2061,flk,2.8339999999999996
SSP1,2061,fra,81514.39998888923
SSP1,2061,fro,48.050999999999995
SSP1,2061,fsm,81.08674467843137
SSP1,2061,gab,2622.4466983533225
SSP1,2061,gbr,83960.46417589352
SSP1,2061,geo,2577.8698895738235
SSP1,2061,gha,42981.59310521407
SSP1,2061,gib,33.736000000000004
SSP1,2061,gin,14304.62055327784
SSP1,2061,glp,397.3298199529778
SSP1,2061,gmb,3177.6134516603825
SSP1,2061,gnb,2411.693608577213
SSP1,2061,gnq,2078.171633811096
SSP1,2061,grc,10720.543847424064
SSP1,2061,grd,93.26840722491677
SSP1,2061,grl,56.376999999999995
SSP1,2061,gtm,21435.60323054697
SSP1,2061,guf,372.2115339645077
SSP1,2061,gum,185.23712207287554
SSP1,2061,guy,598.4130309218197
SSP1,2061,hkg,8909.557389290832
SSP1,2061,hnd,11137.428601417058
SSP1,2061,hrv,3615.6352814746297
SSP1,2061,hti,11888.08425668257
SSP1,2061,hun,8938.989918942234
SSP1,2061,idn,267346.2720161297
SSP1,2061,imn,83.23400000000001
SSP1,2061,ind,1546132.4276916238
SSP1,2061,irl,6763.787515313298
SSP1,2061,irn,85293.00973927735
SSP1,2061,irq,60911.32341036211
SSP1,2061,isl,522.177127290843
SSP1,2061,isr,15653.66004350445
SSP1,2061,ita,61700.58709122476
SSP1,2061,jam,2376.1752561100902
SSP1,2061,jor,16883.959486040287
SSP1,2061,jpn,109308.94950893159
SSP1,2061,kaz,19226.49552271483
SSP1,2061,ken,78129.56702536697
SSP1,2061,kgz,5853.778362029463
SSP1,2061,khm,15778.4272529754
SSP1,2061,kir,110.93
SSP1,2061,kna,51.203
SSP1,2061,kor,47362.06074559714
SSP1,2061,kwt,6831.4396455549195
SSP1,2061,lao,7614.04190309775
SSP1,2061,lbn,6718.064319319252
SSP1,2061,lbr,9924.67767090904
SSP1,2061,lby,8248.139612414841
SSP1,2061,lca,187.15189734970764
SSP1,2061,lie,37.47
SSP1,2061,lka,19930.975442299463
SSP1,2061,lso,2281.32535061589
SSP1,2061,ltu,2158.098605798667
SSP1,2061,lux,944.6002896812458
SSP1,2061,lva,1523.9069422313032
SSP1,2061,mac,781.1473675099716
SSP1,2061,mar,33446.994086103085
SSP1,2061,mco,37.718
SSP1,2061,mda,2136.4183730888503
SSP1,2061,mdg,40705.88999995686
SSP1,2061,mdv,571.6947294667141
SSP1,2061,mex,132169.73069540848
SSP1,2061,mhl,57.439
SSP1,2061,mkd,2187.284124043567
SSP1,2061,mli,32392.706739292524
SSP1,2061,mlt,421.56983471784463
SSP1,2061,mmr,43871.21834383479
SSP1,2061,mne,634.3663577377317
SSP1,2061,mng,3395.707801732441
SSP1,2061,mnp,55.78
SSP1,2061,moz,41328.48672420312
SSP1,2061,mrt,5848.873046509199
SSP1,2061,msr,4.967
SSP1,2061,mtq,367.32806209967396
SSP1,2061,mus,1261.0351506447532
SSP1,2061,mwi,36730.62400706255
SSP1,2061,mys,39936.697988366686
SSP1,2061,myt,425.2033254557166
SSP1,2061,nam,3029.5623069586095
SSP1,2061,ncl,372.0334693955348
SSP1,2061,ner,48655.20695889476
SSP1,2061,nga,375696.12342471885
SSP1,2061,nic,5943.647768153003
SSP1,2061,niu,1.619
SSP1,2061,nld,19554.080452306658
SSP1,2061,nor,7931.001160876725
SSP1,2061,npl,37238.707036180065
SSP1,2061,nru,10.383000000000001
SSP1,2061,nzl,6348.526480107545
SSP1,2061,omn,5938.250547758729
SSP1,2061,pak,270450.98062252026
SSP1,2061,pan,4892.428864360389
SSP1,2061,per,29367.556907508686
SSP1,2061,phl,136392.8296628257
SSP1,2061,plw,17.665
SSP1,2061,png,11113.196926166087
SSP1,2061,pol,34829.1261936211
SSP1,2061,pri,2285.916975246169
SSP1,2061,prk,22333.83266642924
SSP1,2061,prt,11196.579979194836
SSP1,2061,pry,8339.874533793803
SSP1,2061,pse,5177.581104188072
SSP1,2061,pyf,310.8438662223246
SSP1,2061,qat,4039.636701468309
SSP1,2061,reu,1027.4446821461156
SSP1,2061,rom,14705.38838930006
SSP1,2061,rus,127443.68706031737
SSP1,2061,rwa,20183.812046366016
SSP1,2061,sau,53712.42687561311
SSP1,2061,sdn,58648.77759113896
SSP1,2061,sen,20905.010133657695
SSP1,2061,sgp,6392.234373632226
SSP1,2061,shn,5.864999999999999
SSP1,2061,slb,870.0392089405187
SSP1,2061,sle,11794.386182774226
SSP1,2061,slv,4965.478990577251
SSP1,2061,smr,33.272000000000006
SSP1,2061,som,17521.24105204336
SSP1,2061,spm,5.993
SSP1,2061,srb,8202.902096778038
SSP1,2061,stp,193.75661213018932
SSP1,2061,sur,590.5775282983394
SSP1,2061,svk,5527.068208803421
SSP1,2061,svn,2312.6957304103144
SSP1,2061,swe,13830.120979805359
SSP1,2061,swz,1340.540792146011
SSP1,2061,syc,94.978
SSP1,2061,syr,24560.11704284823
SSP1,2061,tca,35.980999999999995
SSP1,2061,tcd,26153.825011991612
SSP1,2061,tgo,10983.221692481204
SSP1,2061,tha,63525.64503391481
SSP1,2061,tjk,7747.155007457548
SSP1,2061,tkl,1.252
SSP1,2061,tkm,5856.11298542023
SSP1,2061,tls,1619.4479881077782
SSP1,2061,ton,79.9479623652481
SSP1,2061,tto,1071.9643362702407
SSP1,2061,tun,11835.437107638107
SSP1,2061,tur,87411.8160224142
SSP1,2061,tuv,11.099
SSP1,2061,twn,23557.477000000003
SSP1,2061,tza,92252.28844677046
SSP1,2061,uga,84985.81642646842
SSP1,2061,ukr,36199.606294986326
SSP1,2061,ury,2888.67165290087
SSP1,2061,usa,430789.9122451643
SSP1,2061,uzb,31299.488606375817
SSP1,2061,vct,87.55793073057656
SSP1,2061,ven,36481.06472991712
SSP1,2061,vgb,29.152
SSP1,2061,vir,100.26429326996637
SSP1,2061,vnm,93606.49338468358
SSP1,2061,vut,401.1973165988148
SSP1,2061,wlf,12.266
SSP1,2061,wsm,138.32323589217233
SSP1,2061,yem,48173.1426606496
SSP1,2061,zaf,65633.29494113526
SSP1,2061,zmb,29708.37163435111
SSP1,2061,zwe,12613.86981880084
SSP1,2062,abw,131.53782733730657
SSP1,2062,afg,63376.95949471637
SSP1,2062,ago,52966.96910948011
SSP1,2062,aia,14.279
SSP1,2062,alb,2560.2156297058946
SSP1,2062,and,78.01100000000001
SSP1,2062,ant,200.689
SSP1,2062,are,15610.984588788853
SSP1,2062,arg,45151.60584362057
SSP1,2062,arm,2070.614309168082
SSP1,2062,asm,55.812
SSP1,2062,atg,93.566
SSP1,2062,aus,39742.814743397474
SSP1,2062,aut,9773.904359139335
SSP1,2062,aze,9782.003289050454
SSP1,2062,bdi,17465.56329421057
SSP1,2062,bel,13884.208929573431
SSP1,2062,ben,19486.06620671233
SSP1,2062,bfa,34244.82758843196
SSP1,2062,bgd,170300.94951408362
SSP1,2062,bgr,5683.698166632564
SSP1,2062,bhr,2660.333062761686
SSP1,2062,bhs,452.96157272716965
SSP1,2062,bih,2689.0354635102526
SSP1,2062,blr,7307.969459257713
SSP1,2062,blz,404.1755456330605
SSP1,2062,bmu,63.69200000000001
SSP1,2062,bol,12338.879228908325
SSP1,2062,bra,206750.21106988538
SSP1,2062,brb,243.54464789313488
SSP1,2062,brn,526.7455759359881
SSP1,2062,btn,1061.7396414503262
SSP1,2062,bwa,2607.3318972093625
SSP1,2062,caf,6410.482440883848
SSP1,2062,can,52986.35556076537
SSP1,2062,che,10231.469941019694
SSP1,2062,chi,165.38500000000002
SSP1,2062,chl,18696.446943207255
SSP1,2062,chn,1131161.824303183
SSP1,2062,civ,29644.038914828376
SSP1,2062,cmr,33978.916172804646
SSP1,2062,cod,143200.34020579324
SSP1,2062,cog,8074.346565961871
SSP1,2062,cok,17.586
SSP1,2062,col,55359.74440241804
SSP1,2062,com,979.1387107189892
SSP1,2062,cpv,479.9525438584793
SSP1,2062,cri,6005.009725930259
SSP1,2062,cub,7824.542367859186
SSP1,2062,cym,61.724000000000004
SSP1,2062,cyp,1522.470774251721
SSP1,2062,cze,12140.44798773084
SSP1,2062,deu,80567.22172868822
SSP1,2062,dji,1243.6278642994153
SSP1,2062,dma,71.18299999999999
SSP1,2062,dnk,7162.984066525281
SSP1,2062,dom,11190.323311807004
SSP1,2062,dza,46853.98793944309
SSP1,2062,ecu,18853.97597412646
SSP1,2062,egy,120270.81347516557
SSP1,2062,eri,6027.162310044074
SSP1,2062,esh,526.216
SSP1,2062,esp,53584.31384557757
SSP1,2062,est,1273.633782105994
SSP1,2062,eth,160817.32996976294
SSP1,2062,fin,6661.122005965108
SSP1,2062,fji,733.1445233780568
SSP1,2062,flk,2.8339999999999996
SSP1,2062,fra,81738.68741066426
SSP1,2062,fro,48.050999999999995
SSP1,2062,fsm,80.28804133429963
SSP1,2062,gab,2622.309248551011
SSP1,2062,gbr,84241.91520940856
SSP1,2062,geo,2546.853765150508
SSP1,2062,gha,43080.03971986891
SSP1,2062,gib,33.736000000000004
SSP1,2062,gin,14284.913888325018
SSP1,2062,glp,395.636509600266
SSP1,2062,gmb,3181.460395372518
SSP1,2062,gnb,2412.8703517359972
SSP1,2062,gnq,2087.3644404143124
SSP1,2062,grc,10702.93846289258
SSP1,2062,grd,92.67902778148142
SSP1,2062,grl,56.376999999999995
SSP1,2062,gtm,21426.96014565999
SSP1,2062,guf,372.1910813083239
SSP1,2062,gum,184.70626102386194
SSP1,2062,guy,592.3805991085133
SSP1,2062,hkg,8889.980454562074
SSP1,2062,hnd,11116.346903317575
SSP1,2062,hrv,3593.7572436407604
SSP1,2062,hti,11850.693262016894
SSP1,2062,hun,8910.623261328266
SSP1,2062,idn,265840.45525716135
SSP1,2062,imn,83.23400000000001
SSP1,2062,ind,1541573.6553929436
SSP1,2062,irl,6793.505967800056
SSP1,2062,irn,84898.15043442404
SSP1,2062,irq,61129.05140874179
SSP1,2062,isl,525.3344963051456
SSP1,2062,isr,15805.60228944559
SSP1,2062,ita,61545.113007094595
SSP1,2062,jam,2355.3469631501644
SSP1,2062,jor,16948.5699386558
SSP1,2062,jpn,108644.71519016598
SSP1,2062,kaz,19169.46714866016
SSP1,2062,ken,78347.89256028729
SSP1,2062,kgz,5820.137882097273
SSP1,2062,khm,15693.139421540574
SSP1,2062,kir,110.93
SSP1,2062,kna,51.203
SSP1,2062,kor,47068.74901223024
SSP1,2062,kwt,6844.038116961265
SSP1,2062,lao,7582.95001487861
SSP1,2062,lbn,6684.173799458924
SSP1,2062,lbr,9983.570508742083
SSP1,2062,lby,8235.605517024635
SSP1,2062,lca,186.28047619979793
SSP1,2062,lie,37.47
SSP1,2062,lka,19813.123441998945
SSP1,2062,lso,2274.3565778800853
SSP1,2062,ltu,2137.7430595159703
SSP1,2062,lux,950.3285018905194
SSP1,2062,lva,1511.9448811583966
SSP1,2062,mac,780.0409115560652
SSP1,2062,mar,33237.55863226921
SSP1,2062,mco,37.718
SSP1,2062,mda,2101.1889590846567
SSP1,2062,mdg,40816.6269881966
SSP1,2062,mdv,570.8334819598547
SSP1,2062,mex,131661.67659694818
SSP1,2062,mhl,57.439
SSP1,2062,mkd,2180.2948075148915
SSP1,2062,mli,32537.168703452826
SSP1,2062,mlt,419.71272766787894
SSP1,2062,mmr,43462.29418024312
SSP1,2062,mne,632.0142952475131
SSP1,2062,mng,3383.236000779736
SSP1,2062,mnp,55.78
SSP1,2062,moz,41422.9862566976
SSP1,2062,mrt,5852.7982039490425
SSP1,2062,msr,4.967
SSP1,2062,mtq,365.7153677059695
SSP1,2062,mus,1255.1004471215922
SSP1,2062,mwi,37023.91806563118
SSP1,2062,mys,39928.02061871198
SSP1,2062,myt,426.97763503406054
SSP1,2062,nam,3028.2180471989172
SSP1,2062,ncl,372.2724114091986
SSP1,2062,ner,49113.835077277385
SSP1,2062,nga,378859.64629171736
SSP1,2062,nic,5907.192275782382
SSP1,2062,niu,1.619
SSP1,2062,nld,19588.402209188076
SSP1,2062,nor,7982.911569456376
SSP1,2062,npl,37227.0164266534
SSP1,2062,nru,10.383000000000001
SSP1,2062,nzl,6371.768035490362
SSP1,2062,omn,5934.567610881516
SSP1,2062,pak,270309.20672926574
SSP1,2062,pan,4883.178812696903
SSP1,2062,per,29190.590612293377
SSP1,2062,phl,136359.62836237275
SSP1,2062,plw,17.665
SSP1,2062,png,11104.09228972859
SSP1,2062,pol,34690.55058409029
SSP1,2062,pri,2257.8594405022363
SSP1,2062,prk,22154.21501081214
SSP1,2062,prt,11192.336918594525
SSP1,2062,pry,8328.203784979052
SSP1,2062,pse,5147.950941423181
SSP1,2062,pyf,310.033344122801
SSP1,2062,qat,4034.5564849963853
SSP1,2062,reu,1026.3978919315532
SSP1,2062,rom,14545.159378089595
SSP1,2062,rus,126835.43229049092
SSP1,2062,rwa,20273.076952615207
SSP1,2062,sau,53830.07677765624
SSP1,2062,sdn,58675.53416717059
SSP1,2062,sen,20915.293211613836
SSP1,2062,sgp,6373.478493298428
SSP1,2062,shn,5.864999999999999
SSP1,2062,slb,870.2062389550533
SSP1,2062,sle,11827.670643414038
SSP1,2062,slv,4920.7139556131915
SSP1,2062,smr,33.272000000000006
SSP1,2062,som,17485.208746897155
SSP1,2062,spm,5.993
SSP1,2062,srb,8162.918347663823
SSP1,2062,stp,192.4826645860214
SSP1,2062,sur,588.2622055420851
SSP1,2062,svk,5513.539644561628
SSP1,2062,svn,2314.6945295773153
SSP1,2062,swe,13911.090863047393
SSP1,2062,swz,1338.7567462778932
SSP1,2062,syc,94.978
SSP1,2062,syr,24562.471476891114
SSP1,2062,tca,35.980999999999995
SSP1,2062,tcd,26275.751749896233
SSP1,2062,tgo,10998.585749958958
SSP1,2062,tha,63052.31633783312
SSP1,2062,tjk,7691.019959455703
SSP1,2062,tkl,1.252
SSP1,2062,tkm,5826.544370758014
SSP1,2062,tls,1616.674610470258
SSP1,2062,ton,79.21026261420022
SSP1,2062,tto,1060.3465962887688
SSP1,2062,tun,11777.872843230822
SSP1,2062,tur,87109.47890394053
SSP1,2062,tuv,11.099
SSP1,2062,twn,23557.477000000003
SSP1,2062,tza,92638.35845739371
SSP1,2062,uga,85692.05302472028
SSP1,2062,ukr,35995.9585893346
SSP1,2062,ury,2867.369326575835
SSP1,2062,usa,432749.7773255223
SSP1,2062,uzb,31124.359538975386
SSP1,2062,vct,86.83222829941064
SSP1,2062,ven,36403.30865814554
SSP1,2062,vgb,29.152
SSP1,2062,vir,99.82211712466327
SSP1,2062,vnm,93008.16011961334
SSP1,2062,vut,401.5836869081274
SSP1,2062,wlf,12.266
SSP1,2062,wsm,136.77996100569663
SSP1,2062,yem,48357.102462256866
SSP1,2062,zaf,65500.66087322439
SSP1,2062,zmb,29876.56125384712
SSP1,2062,zwe,12547.729265860784
SSP1,2063,abw,131.38477030508386
SSP1,2063,afg,63644.05857315135
SSP1,2063,ago,53218.885307532924
SSP1,2063,aia,14.279
SSP1,2063,alb,2543.623961793716
SSP1,2063,and,78.01100000000001
SSP1,2063,ant,200.689
SSP1,2063,are,15603.07026827586
SSP1,2063,arg,45001.02796606519
SSP1,2063,arm,2048.82272469051
SSP1,2063,asm,55.812
SSP1,2063,atg,93.566
SSP1,2063,aus,39986.223867623565
SSP1,2063,aut,9770.40739332832
SSP1,2063,aze,9731.887911847758
SSP1,2063,bdi,17509.58322972163
SSP1,2063,bel,13919.327626889217
SSP1,2063,ben,19572.514603618052
SSP1,2063,bfa,34419.54045514807
SSP1,2063,bgd,169473.38154110525
SSP1,2063,bgr,5646.9633916496505
SSP1,2063,bhr,2667.836153505429
SSP1,2063,bhs,451.95436746153393
SSP1,2063,bih,2663.7735227080334
SSP1,2063,blr,7250.004283500819
SSP1,2063,blz,402.6330044793571
SSP1,2063,bmu,63.69200000000001
SSP1,2063,bol,12299.717315387063
SSP1,2063,bra,205611.18869008124
SSP1,2063,brb,241.52845870551064
SSP1,2063,brn,526.0080762682264
SSP1,2063,btn,1062.0909389150245
SSP1,2063,bwa,2605.1352255875345
SSP1,2063,caf,6413.470778595434
SSP1,2063,can,53268.368099810104
SSP1,2063,che,10245.14366291874
SSP1,2063,chi,165.38500000000002
SSP1,2063,chl,18612.32111915325
SSP1,2063,chn,1119062.8290362146
SSP1,2063,civ,29630.403676402024
SSP1,2063,cmr,34021.16378112245
SSP1,2063,cod,143874.87913282512
SSP1,2063,cog,8097.248805467475
SSP1,2063,cok,17.586
SSP1,2063,col,55220.141485293745
SSP1,2063,com,977.0870800591538
SSP1,2063,cpv,476.6738305168269
SSP1,2063,cri,5994.439451092073
SSP1,2063,cub,7712.6422524257105
SSP1,2063,cym,61.724000000000004
SSP1,2063,cyp,1522.053693888371
SSP1,2063,cze,12146.827589411725
SSP1,2063,deu,80417.91394533064
SSP1,2063,dji,1243.2696194508903
SSP1,2063,dma,71.18299999999999
SSP1,2063,dnk,7192.218422865236
SSP1,2063,dom,11147.774384157523
SSP1,2063,dza,46698.0297656031
SSP1,2063,ecu,18807.268230628473
SSP1,2063,egy,120209.47162723528
SSP1,2063,eri,6048.342454665218
SSP1,2063,esh,526.216
SSP1,2063,esp,53566.341860055385
SSP1,2063,est,1272.3786134225313
SSP1,2063,eth,161206.25751476016
SSP1,2063,fin,6684.671729952971
SSP1,2063,fji,727.1766581446832
SSP1,2063,flk,2.8339999999999996
SSP1,2063,fra,81962.97483243929
SSP1,2063,fro,48.050999999999995
SSP1,2063,fsm,79.48933799016791
SSP1,2063,gab,2622.171798748699
SSP1,2063,gbr,84523.36624292358
SSP1,2063,geo,2515.837640727193
SSP1,2063,gha,43178.486334523746
SSP1,2063,gib,33.736000000000004
SSP1,2063,gin,14265.207223372196
SSP1,2063,glp,393.94319924755416
SSP1,2063,gmb,3185.307339084654
SSP1,2063,gnb,2414.0470948947814
SSP1,2063,gnq,2096.557247017529
SSP1,2063,grc,10685.333078361096
SSP1,2063,grd,92.08964833804606
SSP1,2063,grl,56.376999999999995
SSP1,2063,gtm,21418.317060773017
SSP1,2063,guf,372.17062865214
SSP1,2063,gum,184.17539997484835
SSP1,2063,guy,586.3481672952068
SSP1,2063,hkg,8870.403519833315
SSP1,2063,hnd,11095.265205218097
SSP1,2063,hrv,3571.879205806891
SSP1,2063,hti,11813.302267351217
SSP1,2063,hun,8882.256603714297
SSP1,2063,idn,264334.638498193
SSP1,2063,imn,83.23400000000001
SSP1,2063,ind,1537014.8830942635
SSP1,2063,irl,6823.224420286814
SSP1,2063,irn,84503.29112957075
SSP1,2063,irq,61346.77940712147
SSP1,2063,isl,528.4918653194485
SSP1,2063,isr,15957.544535386727
SSP1,2063,ita,61389.63892296441
SSP1,2063,jam,2334.518670190238
SSP1,2063,jor,17013.18039127132
SSP1,2063,jpn,107980.48087140037
SSP1,2063,kaz,19112.438774605478
SSP1,2063,ken,78566.21809520763
SSP1,2063,kgz,5786.497402165081
SSP1,2063,khm,15607.851590105749
SSP1,2063,kir,110.93
SSP1,2063,kna,51.203
SSP1,2063,kor,46775.43727886336
SSP1,2063,kwt,6856.63658836761
SSP1,2063,lao,7551.85812665947
SSP1,2063,lbn,6650.283279598599
SSP1,2063,lbr,10042.463346575121
SSP1,2063,lby,8223.071421634424
SSP1,2063,lca,185.4090550498882
SSP1,2063,lie,37.47
SSP1,2063,lka,19695.271441698435
SSP1,2063,lso,2267.3878051442816
SSP1,2063,ltu,2117.387513233274
SSP1,2063,lux,956.056714099793
SSP1,2063,lva,1499.98282008549
SSP1,2063,mac,778.9344556021588
SSP1,2063,mar,33028.12317843533
SSP1,2063,mco,37.718
SSP1,2063,mda,2065.959545080463
SSP1,2063,mdg,40927.363976436354
SSP1,2063,mdv,569.9722344529954
SSP1,2063,mex,131153.62249848782
SSP1,2063,mhl,57.439
SSP1,2063,mkd,2173.3054909862162
SSP1,2063,mli,32681.63066761312
SSP1,2063,mlt,417.85562061791325
SSP1,2063,mmr,43053.370016651454
SSP1,2063,mne,629.6622327572943
SSP1,2063,mng,3370.7641998270306
SSP1,2063,mnp,55.78
SSP1,2063,moz,41517.48578919209
SSP1,2063,mrt,5856.723361388887
SSP1,2063,msr,4.967
SSP1,2063,mtq,364.10267331226515
SSP1,2063,mus,1249.1657435984312
SSP1,2063,mwi,37317.21212419981
SSP1,2063,mys,39919.34324905728
SSP1,2063,myt,428.75194461240443
SSP1,2063,nam,3026.8737874392245
SSP1,2063,ncl,372.51135342286244
SSP1,2063,ner,49572.463195660006
SSP1,2063,nga,382023.1691587158
SSP1,2063,nic,5870.7367834117595
SSP1,2063,niu,1.619
SSP1,2063,nld,19622.723966069498
SSP1,2063,nor,8034.821978036025
SSP1,2063,npl,37215.32581712673
SSP1,2063,nru,10.383000000000001
SSP1,2063,nzl,6395.009590873182
SSP1,2063,omn,5930.884674004304
SSP1,2063,pak,270167.43283601117
SSP1,2063,pan,4873.928761033418
SSP1,2063,per,29013.62431707807
SSP1,2063,phl,136326.42706191973
SSP1,2063,plw,17.665
SSP1,2063,png,11094.987653291088
SSP1,2063,pol,34551.97497455949
SSP1,2063,pri,2229.801905758304
SSP1,2063,prk,21974.597355195037
SSP1,2063,prt,11188.09385799421
SSP1,2063,pry,8316.5330361643
SSP1,2063,pse,5118.3207786582925
SSP1,2063,pyf,309.22282202327733
SSP1,2063,qat,4029.4762685244614
SSP1,2063,reu,1025.3511017169906
SSP1,2063,rom,14384.930366879125
SSP1,2063,rus,126227.17752066444
SSP1,2063,rwa,20362.341858864394
SSP1,2063,sau,53947.726679699364
SSP1,2063,sdn,58702.290743202226
SSP1,2063,sen,20925.576289569974
SSP1,2063,sgp,6354.722612964631
SSP1,2063,shn,5.864999999999999
SSP1,2063,slb,870.3732689695878
SSP1,2063,sle,11860.955104053848
SSP1,2063,slv,4875.948920649131
SSP1,2063,smr,33.272000000000006
SSP1,2063,som,17449.176441750948
SSP1,2063,spm,5.993
SSP1,2063,srb,8122.9345985496075
SSP1,2063,stp,191.20871704185348
SSP1,2063,sur,585.946882785831
SSP1,2063,svk,5500.011080319835
SSP1,2063,svn,2316.6933287443157
SSP1,2063,swe,13992.060746289426
SSP1,2063,swz,1336.9727004097754
SSP1,2063,syc,94.978
SSP1,2063,syr,24564.825910934007
SSP1,2063,tca,35.980999999999995
SSP1,2063,tcd,26397.67848780086
SSP1,2063,tgo,11013.949807436711
SSP1,2063,tha,62578.98764175143
SSP1,2063,tjk,7634.884911453857
SSP1,2063,tkl,1.252
SSP1,2063,tkm,5796.975756095797
SSP1,2063,tls,1613.9012328327374
SSP1,2063,ton,78.47256286315236
SSP1,2063,tto,1048.728856307297
SSP1,2063,tun,11720.308578823542
SSP1,2063,tur,86807.14178546685
SSP1,2063,tuv,11.099
SSP1,2063,twn,23557.477000000003
SSP1,2063,tza,93024.42846801698
SSP1,2063,uga,86398.28962297214
SSP1,2063,ukr,35792.31088368288
SSP1,2063,ury,2846.0670002508004
SSP1,2063,usa,434709.6424058801
SSP1,2063,uzb,30949.23047157496
SSP1,2063,vct,86.10652586824473
SSP1,2063,ven,36325.55258637396
SSP1,2063,vgb,29.152
SSP1,2063,vir,99.37994097936016
SSP1,2063,vnm,92409.82685454309
SSP1,2063,vut,401.97005721743994
SSP1,2063,wlf,12.266
SSP1,2063,wsm,135.23668611922093
SSP1,2063,yem,48541.06226386412
SSP1,2063,zaf,65368.02680531354
SSP1,2063,zmb,30044.75087334314
SSP1,2063,zwe,12481.588712920726
SSP1,2064,abw,131.23171327286119
SSP1,2064,afg,63911.15765158634
SSP1,2064,ago,53470.801505585725
SSP1,2064,aia,14.279
SSP1,2064,alb,2527.0322938815366
SSP1,2064,and,78.01100000000001
SSP1,2064,ant,200.689
SSP1,2064,are,15595.15594776287
SSP1,2064,arg,44850.45008850981
SSP1,2064,arm,2027.0311402129382
SSP1,2064,asm,55.812
SSP1,2064,atg,93.566
SSP1,2064,aus,40229.632991849656
SSP1,2064,aut,9766.910427517301
SSP1,2064,aze,9681.772534645064
SSP1,2064,bdi,17553.603165232693
SSP1,2064,bel,13954.446324204999
SSP1,2064,ben,19658.96300052377
SSP1,2064,bfa,34594.25332186418
SSP1,2064,bgd,168645.81356812688
SSP1,2064,bgr,5610.228616666735
SSP1,2064,bhr,2675.3392442491727
SSP1,2064,bhs,450.94716219589816
SSP1,2064,bih,2638.511581905814
SSP1,2064,blr,7192.039107743924
SSP1,2064,blz,401.09046332565384
SSP1,2064,bmu,63.69200000000001
SSP1,2064,bol,12260.555401865802
SSP1,2064,bra,204472.1663102771
SSP1,2064,brb,239.5122695178865
SSP1,2064,brn,525.2705766004647
SSP1,2064,btn,1062.4422363797225
SSP1,2064,bwa,2602.9385539657073
SSP1,2064,caf,6416.45911630702
SSP1,2064,can,53550.38063885485
SSP1,2064,che,10258.817384817787
SSP1,2064,chi,165.38500000000002
SSP1,2064,chl,18528.19529509924
SSP1,2064,chn,1106963.8337692462
SSP1,2064,civ,29616.76843797568
SSP1,2064,cmr,34063.41138944026
SSP1,2064,cod,144549.41805985707
SSP1,2064,cog,8120.151044973079
SSP1,2064,cok,17.586
SSP1,2064,col,55080.53856816946
SSP1,2064,com,975.0354493993182
SSP1,2064,cpv,473.39511717517445
SSP1,2064,cri,5983.869176253886
SSP1,2064,cub,7600.742136992235
SSP1,2064,cym,61.724000000000004
SSP1,2064,cyp,1521.6366135250214
SSP1,2064,cze,12153.207191092612
SSP1,2064,deu,80268.60616197305
SSP1,2064,dji,1242.9113746023656
SSP1,2064,dma,71.18299999999999
SSP1,2064,dnk,7221.4527792051895
SSP1,2064,dom,11105.225456508042
SSP1,2064,dza,46542.07159176312
SSP1,2064,ecu,18760.560487130486
SSP1,2064,egy,120148.12977930499
SSP1,2064,eri,6069.522599286362
SSP1,2064,esh,526.216
SSP1,2064,esp,53548.3698745332
SSP1,2064,est,1271.1234447390686
SSP1,2064,eth,161595.1850597574
SSP1,2064,fin,6708.221453940835
SSP1,2064,fji,721.2087929113096
SSP1,2064,flk,2.8339999999999996
SSP1,2064,fra,82187.26225421432
SSP1,2064,fro,48.050999999999995
SSP1,2064,fsm,78.69063464603617
SSP1,2064,gab,2622.0343489463885
SSP1,2064,gbr,84804.81727643863
SSP1,2064,geo,2484.821516303877
SSP1,2064,gha,43276.93294917859
SSP1,2064,gib,33.736000000000004
SSP1,2064,gin,14245.50055841937
SSP1,2064,glp,392.2498888948424
SSP1,2064,gmb,3189.1542827967896
SSP1,2064,gnb,2415.2238380535655
SSP1,2064,gnq,2105.7500536207453
SSP1,2064,grc,10667.727693829613
SSP1,2064,grd,91.50026889461071
SSP1,2064,grl,56.376999999999995
SSP1,2064,gtm,21409.67397588604
SSP1,2064,guf,372.15017599595615
SSP1,2064,gum,183.64453892583478
SSP1,2064,guy,580.3157354819006
SSP1,2064,hkg,8850.826585104556
SSP1,2064,hnd,11074.183507118614
SSP1,2064,hrv,3550.0011679730223
SSP1,2064,hti,11775.91127268554
SSP1,2064,hun,8853.88994610033
SSP1,2064,idn,262828.82173922454
SSP1,2064,imn,83.23400000000001
SSP1,2064,ind,1532456.1107955833
SSP1,2064,irl,6852.942872773572
SSP1,2064,irn,84108.43182471744
SSP1,2064,irq,61564.50740550114
SSP1,2064,isl,531.6492343337512
SSP1,2064,isr,16109.486781327865
SSP1,2064,ita,61234.164838834244
SSP1,2064,jam,2313.690377230312
SSP1,2064,jor,17077.790843886833
SSP1,2064,jpn,107316.24655263477
